question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
cher Parkway to be widened west of NY 27 to accommodate a carpool and,"[4123, 42496, 271, 314, 37612, 9158, 275, 6577, 204, 2102, 271, 13973, 241, 953, 11304, 273]", bus lane,"[964, 18001]",0.71484375,base,,[],0,0.71484375,True,True,16
" of Steel, playing Martha Kent. Snyder said of her casting,","[275, 10188, 204, 23, 3133, 25012, 10611, 204, 25, 41729, 746, 275, 573, 19084, 204, 23]"," ""","[204, 13]",0.3203125,base,,[],0,0.3203125,True,True,16
" the most powerful being in the world. However, Aladdin points","[248, 758, 4452, 1003, 272, 248, 1079, 204, 25, 2071, 204, 23, 1031, 2208, 242, 2705]", out the Genie,"[495, 248, 52064]",2.265625,gcg, Kenny,"[34543, 64293, 56323, 3758, 16314, 341, 28890, 27021, 50619, 41216, 43903, 42599, 248, 10453, 52064, 33603]",16,0.3125,False,True,16
" ft ), and the chloride concentration was 3 @.@","[12094, 204, 20, 204, 23, 273, 248, 37543, 10533, 398, 204, 30, 204, 43, 25, 43]", 5 millig,"[204, 32, 58944]",4.125,gcg, luminous,"[55088, 31761, 15514, 24314, 40258, 29193, 26086, 32859, 1218, 39417, 21607, 49491, 42523, 43623, 16257, 886, 33067, 28997, 57134, 12641, 1075, 57805, 45959, 51762, 192, 27802, 27705, 14824, 58944, 4765, 44534, 563]",32,0.62109375,False,True,16
"'s interim government, who fled from Washington @-@ on","[204, 18, 94, 26372, 2183, 204, 23, 569, 22032, 427, 4868, 204, 43, 24, 43, 313]", @-@,"[204, 43, 24, 43]",1.8984375,greedy,zeigen,"[55839, 12540]",2,1.2890625,False,True,16
 and South of Tasmania. The match subsequently took place in 1850 ,"[273, 2993, 275, 54255, 204, 25, 390, 3185, 17294, 2065, 1237, 272, 204, 11127, 27, 204]",", when Launc","[23, 635, 2284, 5061]",2.390625,gcg, squads,"[62359, 2284, 40871, 530, 29741, 17825, 21916, 12373]",8,0.703125,False,True,16
" – 17 days out of a full 37 @-@ day cycle, and females will advertise fertility with urinary scent marks and increased vocalization","[204, 600, 204, 1392, 1522, 495, 275, 241, 1535, 204, 3597, 204, 43, 24, 43, 1002, 6759, 204, 23, 273, 15688, 451, 27119, 24629, 335, 34907, 15867, 10270, 273, 4044, 15189, 1587]",.,"[204, 25]",1.75,greedy,-=-=,"[45309, 57459, 24519]",3,0.7890625,False,True,32
 wider range of shared characters and were widely followed. The Candollean system reflected his ideas of the progression of morphological complexity and the later classification by Bent,"[11747, 2393, 275, 4641, 5058, 273, 646, 8626, 4512, 204, 25, 390, 12567, 315, 4032, 1092, 15561, 545, 3318, 275, 248, 17756, 275, 20234, 3069, 14261, 273, 248, 2185, 17873, 431, 23582]",ham and,"[3656, 273]",0.8671875,base,,[],0,0.8671875,True,True,32
" the establishment of new routes, and countries opened up borders to allow trade in mutually agreed goods as per the prevailing free trade agreement. Some old trading route","[248, 12926, 275, 627, 14537, 204, 23, 273, 3354, 5177, 510, 16827, 271, 1708, 4505, 272, 31184, 7213, 7238, 345, 559, 248, 36071, 1232, 4505, 5804, 204, 25, 2660, 1442, 6383, 7128]", were reopened during,"[646, 50838, 1365]",3.625,gcg, Answer,"[23688, 47194, 5638, 24108, 33661, 2306, 5135, 9874, 646, 1258, 40537, 11354, 2694, 10803, 44090, 40157]",16,1.078125,False,True,32
@ season games. He had 13 points and 11 rebounds against the Charlotte Hornets for his ninth double @-@ double of the season ,"[43, 2120, 2106, 204, 25, 707, 618, 204, 1313, 2705, 273, 204, 1069, 28301, 1542, 248, 15090, 19034, 1203, 312, 545, 28266, 3923, 204, 43, 24, 43, 3923, 275, 248, 2120, 204]",. On January,"[25, 1440, 3675]",2.546875,gcg, Stim,"[33032, 11140, 42215, 63794, 35226, 24054, 44868, 60513]",8,1.1875,False,True,32
 series of attacks by carrier @-@ based aircraft on Colombo and Trincomalee. Another attack occurred on 9 April. Little damage,"[2559, 275, 7811, 431, 14178, 204, 43, 24, 43, 1934, 10872, 313, 1640, 47578, 273, 40886, 994, 895, 80, 204, 25, 7362, 3033, 9092, 313, 204, 36, 3242, 204, 25, 8527, 4233]", was done on land,"[398, 1782, 313, 2168]",2.546875,gcg,Plug,"[46317, 22801, 37349, 41835, 16886, 50421, 22804, 7704, 15511, 951, 51811, 18232, 41978, 7844, 14731, 56313, 41976, 3457, 42035, 48547, 14556, 3972, 40289, 48445, 53996, 38322, 43144, 12857, 57940, 54697, 47761, 61505, 62896, 51376, 26361, 55928, 63280, 29166, 31695, 39283, 64834, 1401, 44805, 34232, 15448, 36391, 28813, 60001, 7754, 55169, 767, 1722, 61380, 45473, 34709, 34616, 26883, 59474, 18042, 27594, 34232, 2990, 30510, 8245]",64,0.78125,False,False,32
"118 ° 23 ′ 15 @.@ 2 ″ W ), in memory of Wright, who was described","[15711, 20691, 204, 1871, 204, 283, 122, 204, 1030, 204, 43, 25, 43, 204, 29, 204, 283, 123, 367, 204, 20, 204, 23, 272, 4970, 275, 18267, 204, 23, 569, 398, 5383]"," as an ""","[345, 267, 204, 13]",1.453125,gcg,:],"[37324, 28417, 44167, 62758, 63367, 43961, 33375, 13]",8,0.3984375,False,True,32
