question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
 producing artistic director ,"[9886, 14219, 5219, 204]",. Huddle had,"[25, 370, 44818, 618]",6.03125,gcg, quadru,"[62988, 32627, 9728, 3800, 242, 24149, 55071, 62590, 22470, 49246, 41540, 35860, 22392, 29776, 53350, 41430, 53495, 16325, 34059, 16644, 24095, 38986, 17848, 31243, 44493, 33667, 60986, 35741, 17524, 8104, 33036, 1186, 32294, 50648, 16624, 1748, 5309, 41430, 2717, 2371, 11000, 732, 17671, 59103, 14691, 55157, 34401, 64371, 17883, 30442, 17452, 11730, 49634, 25, 35720, 62388, 1564, 43683, 25870, 26474, 53011, 39317, 49065, 33641]",64,3.28125,False,False,4
 dollars to fill the,"[6442, 271, 5290, 248]"," demand, the","[3444, 204, 23, 248]",4.875,gcg, tomato,"[16604, 41570, 29389, 26987, 42624, 30258, 1411, 94, 48703, 1396, 35486, 29119, 45672, 52590, 23, 74, 56231, 21252, 20999, 46224, 48393, 62914, 20989, 12956, 60669, 30267, 60408, 14812, 17049, 41695, 49197, 671, 46224, 38952, 49, 11027, 23022, 53161, 12370, 22838, 30527, 11000, 12844, 15951, 53417, 55351, 14441, 54787, 48876, 391, 37423, 16971, 48018, 67, 29642, 247, 17558, 40094, 52466, 413, 17692, 25463, 912, 16268]",64,1.390625,False,False,4
 been misled. It was also,"[650, 3592, 1046, 204, 25, 605, 398, 614]", noted that,"[6674, 325]",2.140625,greedy, noted,[6674],1,1.2578125,False,True,8
 unique form is called an allele ,"[2849, 1052, 304, 1964, 267, 5794, 274, 204]",", and","[23, 273]",2.109375,greedy, Enhancement,[25162],1,1.1015625,False,True,8
 Francisco fanzine Search and Destroy ,"[8863, 4838, 101, 438, 8166, 273, 47849, 204]",: ,"[37, 204]",3.875,greedy,iqué,[32422],1,0.6015625,False,True,8
" life, and therefore all family members","[1063, 204, 23, 273, 4859, 455, 1443, 2094]", are imp,"[362, 902]",5.4375,gcg, THE,"[5269, 5180, 44617, 18351, 23688, 3752, 1662, 30955, 34887, 21955, 25392, 34697, 49950, 27257, 4949, 12481, 2894, 7860, 22217, 10164, 33769, 19072, 5474, 79, 57007, 6238, 64371, 57643, 52930, 18196, 63780, 5732, 40633, 30023, 51504, 36205, 46049, 61327, 60364, 49174, 48933, 34913, 42274, 46561, 52438, 362, 12403, 45721, 11763, 3022, 64491, 60823, 58716, 32191, 1540, 63095, 9657, 902, 29195, 63050, 5131, 21897, 20952, 9411]",64,0.5859375,False,True,8
", Hampshire, England.","[204, 23, 22666, 204, 23, 6118, 204, 25]", Built in about,"[20322, 272, 544]",5.34375,gcg,variables,"[52540, 42547, 11637, 33716, 10717, 7162, 19251, 46252, 59315, 38888, 41156, 42998, 8524, 7760, 22828, 42703, 25923, 16266, 31227, 4882, 30599, 22826, 1789, 43510, 31281, 36333, 30170, 60474, 58878, 3550, 54975, 58255, 55904, 23032, 28633, 21428, 788, 36763, 393, 23355, 20825, 64183, 38457, 51573, 25735, 59007, 52788, 25572, 31386, 27336, 11485, 34931, 62428, 6232, 47118, 59314, 2752, 50150, 303, 17442, 19266, 53991, 4703, 40132]",64,1.9609375,False,False,8
 year later he called a snap election and,"[649, 2185, 332, 1964, 241, 12437, 6675, 273]", spearheaded them,"[30490, 24004, 612]",7.3125,gcg,Pars,"[51966, 52515, 44999, 15130, 32207, 13326, 1, 48994, 1877, 2095, 19734, 17050, 38644, 58561, 345, 22418, 28459, 39034, 23599, 57680, 1515, 9480, 31566, 46647, 32973, 31124, 10828, 50259, 33755, 11347, 53714, 8310, 459, 4951, 32012, 46371, 3133, 44678, 63826, 31326, 63342, 4116, 34610, 5066, 2149, 51297, 26325, 40730, 1118, 33703, 28243, 9596, 44667, 50064, 48611, 15714, 46438, 12730, 13653, 34423, 61322, 63628, 25210, 16623]",64,4.3125,False,False,8
 ( described by Wally Snell,"[204, 19, 5383, 431, 367, 446, 7930, 433]", and Esther A,"[273, 41097, 317]",6.21875,gcg,Fra,"[40651, 48780, 25242, 43406, 26408, 25254, 51063, 28962, 19409, 51489, 31132, 57144, 53540, 21383, 55406, 14511, 26625, 47570, 54565, 42793, 563, 44280, 38818, 31796, 8559, 3953, 52655, 12129, 49517, 17792, 24404, 144, 6104, 12236, 28207, 22096, 8249, 9969, 11608, 8154, 6216, 17207, 7056, 273, 41097, 40218, 60990, 31386, 53485, 748, 14343, 41569, 30105, 27753, 2008, 27365, 15400, 29413, 53351, 523, 61323, 20217, 18895, 55693]",64,0.294921875,False,True,8
 Peale ran a museum of curiosities,"[2562, 895, 6328, 241, 9427, 275, 14743, 827]", housed in Philosoph,"[29693, 272, 21983]",6.28125,gcg, Juris,"[60575, 51673, 36872, 10773, 45958, 33966, 45042, 18505, 18892, 24915, 7105, 15440, 445, 26188, 29693, 18587, 27096, 46627, 1160, 56094, 1287, 56344, 5571, 35515, 41107, 30049, 49599, 58617, 19900, 28722, 45925, 16328, 43850, 11853, 4429, 5626, 465, 18030, 55279, 6232, 5143, 52238, 5057, 32521, 41225, 58173, 2089, 62008, 54412, 39584, 40427, 14346, 27012, 38162, 22675, 29650, 64654, 24697, 22233, 56954, 31185, 10984, 4494, 16811]",64,1.21875,False,False,8
"lap, larger in males than females","[33400, 204, 23, 4840, 272, 14702, 661, 15688]",", originates from","[204, 23, 55311, 427]",3.09375,gcg,Door,"[45542, 131, 60442, 29456, 19818, 64643, 341, 23330, 61095, 10274, 53420, 9061, 10028, 61788, 19371, 41294, 36392, 24006, 54506, 12620, 51404, 56671, 15771, 45441, 26403, 60883, 59597, 36658, 16654, 57231, 54744, 45238, 61333, 1772, 6382, 10511, 33680, 58005, 45071, 21439, 19340, 40360, 43065, 64150, 40340, 31165, 48836, 62573, 42571, 49044, 55311, 22792, 19558, 44628, 26403, 16627, 16105, 11473, 12833, 17908, 46009, 57652, 34902, 48860]",64,1.046875,False,False,8
" Baltic Sea, action was largely limited","[42992, 9519, 204, 23, 2696, 398, 9540, 3991]", to the raiding,"[271, 248, 1026, 3384]",2.5625,gcg, possessions,"[30342, 53357, 45242, 7094, 47843, 20716, 64095, 21005, 20889, 45059, 33528, 25377, 54018, 38832, 6777, 1668, 14971, 42023, 21202, 30345, 15852, 386, 6017, 27071, 9518, 26299, 6906, 43023, 24997, 42387, 62162, 9206, 16275, 12583, 34430, 11908, 9336, 59716, 16575, 2496, 14374, 8046, 60658, 50186, 57481, 59740, 13445, 1662, 9635, 20045, 20037, 39940, 23767, 62042, 543, 56101, 59758, 5409, 59803, 45434, 70, 27363, 18015, 47843]",64,1.015625,False,True,8
 goal down. Dyer retired from,"[3481, 901, 204, 25, 361, 5799, 13621, 427]"," football, having","[6130, 204, 23, 1728]",3.28125,gcg, reluct,"[18237, 50060, 11767, 1163, 62352, 29983, 34734, 30311, 33269, 53015, 38290, 62685, 51682, 55921, 27451, 4651, 56559, 51645, 42156, 36745, 42035, 6473, 54534, 465, 2391, 32489, 32829, 14766, 6466, 24054, 61439, 63847, 24965, 24804, 17968, 18427, 1695, 20408, 26448, 40319, 27776, 56451, 43518, 64059, 20458, 24951, 11895, 35685, 5503, 21965, 55927, 44945, 20505, 5775, 28076, 9120, 16608, 25353, 21636, 36047, 4, 45260, 193, 20292]",64,1.359375,False,True,8
"'s live version of ""","[204, 18, 94, 1929, 2684, 275, 204, 13]", I 'll,"[295, 204, 18, 567]",2.59375,gcg, boxing,"[28387, 28803, 53370, 47897, 39834, 17270, 4371, 42021, 41863, 16326, 19276, 62577, 38193, 42200, 11053, 10112, 9026, 39547, 41266, 37814, 20976, 48141, 4342, 9696, 55246, 55516, 36183, 23419, 10610, 22659, 21575, 26543, 37810, 13129, 19228, 482, 13296, 51514, 60183, 5255, 21, 45949, 40664, 10095, 25962, 31896, 62997, 3068, 2473, 2331, 17154, 26553, 19414, 60882, 64435, 48622, 54865, 64280, 31014, 2361, 60744, 513, 3228, 55643]",64,0.443359375,False,True,8
" related genus Peziza, or are considered synonymous with S. coronaria","[3236, 41627, 2562, 101, 12458, 204, 23, 379, 362, 3558, 40048, 335, 302, 25, 21333, 7218]",.,"[204, 25]",0.671875,base,,[],0,0.671875,True,True,16
"otaur heads were also improved to properly lip sync, although this was not","[303, 2570, 8630, 646, 614, 6899, 271, 6008, 8367, 18362, 204, 23, 4424, 414, 398, 416]", as successful,"[345, 4063]",3.34375,gcg, tattoo,"[18398, 26384, 8291, 21423, 4473, 37560, 1418, 60520, 60528, 48632, 44737, 5627, 60966, 64468, 56157, 21857, 6007, 46986, 1858, 58878, 23125, 38801, 5759, 41647, 25873, 15783, 9945, 71, 8491, 43559, 55182, 59033, 18763, 21233, 31453, 47660, 24502, 342, 188, 25497, 20239, 37769, 2682, 48807, 54078, 64236, 23489, 301, 14175, 19755, 62715, 1066, 31525, 21150, 22463, 39103, 877, 12482, 270, 204, 37397, 27326, 4962, 58251]",64,1.3359375,False,True,16
 Stories ; Booknotes : On American Character ; Booknotes :,"[16547, 204, 38, 4131, 28775, 204, 37, 1440, 2281, 20839, 204, 38, 4131, 28775, 204, 37]", Stories from,"[16547, 427]",5.0625,gcg, players,"[3005, 20841, 37202, 29534, 51183, 45785, 30284, 22128, 46836, 64564, 44417, 56370, 41115, 50561, 7568, 32, 60534, 56024, 27478, 52051, 63598, 1233, 598, 46664, 5781, 59115, 43006, 41061, 55767, 54638, 59126, 26604, 17277, 16916, 30333, 268, 29493, 57241, 37876, 18999, 56668, 28818, 50873, 24431, 61175, 27214, 60626, 59402, 30199, 48474, 45867, 34, 45483, 57611, 31318, 59005, 427, 9011, 41, 20370, 14631, 53755, 12593, 48164]",64,0.671875,False,True,16
 by the Disciplinary Committee of the French Football Federation ( FFF ),"[431, 248, 3219, 17813, 6628, 275, 248, 5063, 13750, 18353, 204, 19, 378, 5164, 204, 20]", in response,"[272, 3253]",3.625,gcg, Coc,"[20877, 18353, 3662, 3253, 486, 5680, 40071, 44475, 17562, 21431, 35028, 46974, 42436, 62752, 12297, 49258, 1021, 51506, 55035, 23744, 24834, 4166, 59349, 35863, 1497, 49113, 13909, 40408, 4678, 2746, 29888, 27724, 37029, 50753, 37191, 26547, 44753, 17001, 52366, 55308, 4304, 62545, 2930, 47317, 35540, 52027, 16090, 17420, 9175, 64482, 5069, 9882, 49940, 30773, 55891, 351, 51915, 53503, 5402, 54863, 20780, 30074, 4, 25694]",64,0.06494140625,False,True,16
's work alongside travelling exhibitions. Manchester Art Gallery is a major provincial,"[204, 18, 94, 633, 9381, 17085, 27818, 204, 25, 14637, 2818, 11730, 304, 241, 2084, 25851]", art gallery noted,"[1076, 12734, 6674]",3.546875,gcg,note,"[16906, 269, 40314, 8799, 35388, 38153, 3245, 482, 50280, 49792, 54069, 5506, 6702, 2514, 17058, 495, 8199, 51777, 49264, 53892, 40813, 61764, 58738, 398, 13938, 48497, 40927, 42226, 17761, 2717, 52515, 29777, 36516, 31615, 59686, 23944, 19085, 8533, 38578, 23211, 9507, 3566, 2682, 2057, 254, 26878, 16580, 3147, 42162, 13296, 55324, 193, 939, 2057, 7621, 13675, 19771, 16030, 63069, 94, 62380, 70, 19909, 6674]",64,0.71484375,False,True,16
" Special Assistant to the President for Science and Technology, formed the Panel on Se","[6155, 12453, 271, 248, 3503, 312, 5226, 273, 6391, 204, 23, 8467, 248, 16147, 313, 1154]",ismic Improvement ,"[41912, 25076, 204]",3.96875,gcg, tensor,"[39149, 58951, 40833, 15959, 49459, 10690, 18382, 34081, 33798, 24537, 44403, 55256, 54740, 46929, 54980, 21647, 16691, 43602, 14276, 27026, 102, 31519, 64450, 513, 37105, 43017, 4785, 44888, 36390, 16047, 64664, 35652, 25901, 30917, 56592, 30874, 40428, 50226, 35391, 54447, 7827, 37376, 57458, 46207, 26606, 1703, 53823, 22553, 58812, 56328, 13294, 32365, 11315, 9533, 55197, 10318, 19778, 43863, 1522, 33112, 54948, 11574, 11921, 39933]",64,1.1484375,False,False,16
" Cesar Jimenez ; however, David Buchanan was eventually expected to take","[23161, 270, 7241, 17427, 204, 38, 2537, 204, 23, 4653, 58902, 398, 6014, 3463, 271, 980]", Lee ',"[7986, 204, 18]",4.5,gcg,ual,"[684, 40044, 25382, 13546, 26998, 19556, 7823, 43494, 63678, 23995, 46108, 25438, 31709, 52210, 54753, 56176, 59971, 28960, 50684, 50404, 51182, 2415, 64088, 274, 16301, 46093, 47471, 54754, 24097, 45483, 22829, 32818, 42036, 42295, 47276, 48682, 38952, 54944, 37415, 51243, 36914, 18402, 3853, 49337, 9814, 494, 54101, 49162, 23505, 29860, 30531, 17528, 643, 9301, 45972, 14070, 49287, 54453, 34757, 38056, 51511, 35954, 302, 7986]",64,0.478515625,False,True,16
 was added as a meat option in 2012. Three seasonal items and,"[398, 2664, 345, 241, 6585, 2773, 272, 204, 626, 29, 204, 25, 9004, 16767, 3139, 273]", a gluten ,"[241, 16615, 204]",4.0,gcg, letzten,"[33105, 47990, 61392, 19554, 37778, 10958, 16615, 7706, 39187, 61606, 64658, 26299, 39679, 27482, 13270, 33172, 37126, 14837, 2953, 32937, 32364, 20803, 42337, 23343, 38041, 51016, 21792, 38518, 28682, 54735, 49709, 35016, 11906, 1438, 54323, 1212, 20308, 14449, 64321, 27954, 16615, 52688, 61425, 48820, 53871, 36623, 37412, 60393, 39399, 4533, 60368, 1463, 24159, 41151, 55149, 2289, 32512, 43989, 32166, 28626, 49084, 5809, 768, 37944]",64,1.09375,False,True,16
". In March, the band relocated to Myrtle Beach, South Carolina ","[25, 529, 3102, 204, 23, 248, 4129, 41528, 271, 55653, 6608, 204, 23, 2993, 8253, 204]",", performing six nights","[23, 9162, 2972, 10759]",3.375,gcg, recurring,"[26181, 5862, 64916, 12577, 34450, 12764, 42185, 21068, 54196, 176, 30959, 30837, 37157, 63251, 47639, 15489, 3848, 94, 51783, 41384, 29208, 4060, 51933, 14551, 57247, 22137, 57239, 11546, 30463, 58451, 57270, 6603, 52797, 21352, 41700, 52004, 57645, 33739, 2685, 5, 3096, 16162, 33422, 53681, 14647, 48893, 6017, 18260, 35325, 19596, 31520, 19636, 59247, 6794, 31948, 36162, 31289, 23558, 22279, 31351, 33251, 18336, 29741, 58432]",64,1.890625,False,False,16
"mus, Kevin Youkilis, Ryan Braun, Gabe Kapler","[15522, 204, 23, 11600, 781, 86, 32946, 204, 23, 10075, 44003, 204, 23, 35808, 15214, 24689]",", Jason Marquis","[204, 23, 12232, 53840]",2.03125,gcg, flirting,"[52349, 2832, 59934, 43346, 61397, 49527, 9272, 8960, 54824, 14904, 59099, 18064, 8387, 5855, 61944, 30335, 27424, 5414, 2332, 40276, 61264, 46345, 50726, 2390, 44755, 64797, 6499, 7823, 2329, 51899, 42093, 1927, 18052, 61964, 21602, 49455, 48989, 64997, 6885, 50121, 37015, 26390, 15669, 64587, 347, 60927, 12280, 19067, 53716, 12, 56916, 16036, 13116, 45809, 3479, 5225, 14642, 26695, 9703, 47395, 12371, 18938, 137, 51964]",64,0.9296875,False,True,16
 background. Kerr also asked on 21 October for Whitlam's,"[4359, 204, 25, 47627, 614, 2425, 313, 204, 1868, 3692, 312, 15828, 6811, 204, 18, 94]", permission to interview Fraser,"[9834, 271, 3975, 36809]",3.65625,gcg, fundraiser,"[35614, 13632, 1221, 36783, 12370, 23276, 47041, 49166, 56391, 495, 3530, 50302, 8399, 23682, 42697, 3787, 30551, 1553, 17732, 5187, 53147, 63246, 9549, 48400, 42676, 33072, 44496, 11788, 7823, 9437, 47826, 43659, 249, 2541, 11616, 38302, 51586, 16228, 13947, 33653, 23583, 30402, 48764, 7254, 37375, 1594, 3233, 9897, 3734, 50731, 2087, 59288, 17837, 53203, 26928, 33110, 22957, 23043, 24412, 9491, 21009, 1725, 38571, 36809]",64,1.2734375,False,False,16
. In 844 Æthelwulf granted land at Horton in Kent,"[204, 25, 529, 204, 43255, 767, 212, 36928, 98, 7828, 10629, 2168, 388, 58481, 272, 10611]", to Ealdorman,"[271, 399, 3661, 38059]",1.7734375,gcg,rement,"[23630, 2638, 64956, 8580, 24835, 47346, 949, 3161, 17796, 47282, 47271, 4196, 3487, 37756, 61128, 20536, 57558, 33405, 5533, 31216, 45075, 44351, 42829, 2337, 29223, 57558, 25139, 24110, 38633, 23289, 11982, 45060, 26918, 12600, 52504, 58524, 8057, 1026, 22420, 40674, 41126, 60566, 61042, 14243, 289, 8599, 30607, 33799, 25924, 57815, 35098, 635, 44227, 4755, 53913, 26322, 4542, 5325, 12315, 10837, 12631, 21814, 18839, 20985]",64,0.8046875,False,False,16
" rice rat, Oryzomys palustris natator, for Ray and found that they were more reddish than even the most strongly colored animals","[8843, 5014, 204, 23, 432, 547, 101, 279, 839, 4498, 411, 3024, 13282, 1322, 204, 23, 312, 9604, 273, 1217, 325, 506, 646, 520, 56101, 661, 830, 248, 758, 9995, 14885, 5632]", from Florida,"[427, 5837]",3.609375,gcg, Eval,"[16781, 23223, 42764, 58390, 13391, 28727, 25561, 17903, 27181, 41600, 5287, 14042, 57135, 54416, 60257, 29962, 21489, 61338, 36481, 18478, 17351, 40330, 60503, 8388, 55674, 8963, 25450, 47802, 14963, 7551, 62674, 34308, 55428, 46710, 31990, 9435, 29510, 15260, 21849, 26329, 52206, 42411, 11942, 43719, 7769, 40993, 249, 15138, 38561, 38895, 27171, 36985, 42428, 11907, 3328, 3603, 58586, 55179, 32742, 15177, 47535, 23184, 61499, 35105]",64,0.9765625,False,True,32
" number of modern Greek historians describe the work as "" perhaps the most important treatise of the political thought of the Neohellenic Enlightenment "", ","[1386, 275, 3424, 10111, 34106, 7474, 248, 633, 345, 204, 13, 4428, 248, 758, 1355, 1796, 744, 275, 248, 3709, 1465, 275, 248, 33638, 16093, 39565, 58885, 204, 13, 204, 23, 204]",""" the","[13, 248]",1.46875,greedy,ANY,[38302],1,0.7734375,False,True,32
@ 360 mi ) at 15 knots ( 28 km / h ; 17 mph ). The ship's,"[43, 204, 9470, 3554, 204, 20, 388, 204, 1030, 34842, 204, 19, 204, 2086, 8027, 204, 26, 278, 204, 38, 204, 1392, 24846, 204, 20, 204, 25, 390, 5938, 204, 18, 94]", complement was,"[11314, 398]",2.34375,gcg, each,"[1148, 21899, 31862, 57632, 30009, 5808, 36055, 9435, 47618, 18214, 42859, 11459, 9600, 56917, 18721, 55194, 11347, 31815, 32761, 23342, 58962, 10902, 19433, 1686, 18630, 26774, 58103, 4653, 60221, 31496, 60178, 22390, 25850, 36076, 62911, 37905, 11667, 50218, 96, 20020, 13991, 55675, 47612, 45758, 25453, 17084, 47998, 48821, 1702, 61341, 63158, 64479, 51145, 25765, 37371, 60267, 35240, 27880, 54138, 34948, 50634, 39140, 42601, 58947]",64,0.1494140625,False,True,32
 the city's residents promised that the sound level would approximate noise decibels made by buses. Environmentalists also criticized the filmmakers'request to,"[248, 2295, 204, 18, 94, 6127, 12195, 325, 248, 2062, 1445, 631, 32029, 8015, 940, 518, 1097, 1021, 431, 21104, 204, 25, 12932, 1351, 614, 27917, 248, 38279, 204, 18, 2726, 271]", tenants of,"[22646, 275]",7.75,gcg, formulated,"[27726, 59830, 15758, 16898, 56943, 62745, 534, 16294, 35671, 13757, 842, 5829, 41599, 40087, 3842, 1297, 42012, 8516, 23195, 2878, 798, 28168, 31869, 16201, 59601, 64693, 16213, 42986, 9082, 285, 11871, 40707, 60499, 39104, 63306, 269, 51149, 38645, 9630, 39301, 5372, 12813, 45321, 48132, 54772, 39655, 46762, 44350, 8891, 5192, 46448, 55909, 148, 56919, 13256, 501, 26683, 54134, 33742, 931, 45277, 44491, 19372, 10]",64,2.578125,False,False,32
" the offensive. D 'Avalos captured the French outpost at San Angelo, cutting the lines of communication between Pavia and Milan,","[248, 12750, 204, 25, 361, 204, 18, 44, 1687, 363, 12302, 248, 5063, 495, 5554, 388, 3787, 57817, 204, 23, 7043, 248, 4261, 275, 5016, 1192, 337, 23257, 273, 23703, 204, 23]", while a separate,"[1093, 241, 5661]",4.375,gcg,932,"[55151, 43, 3004, 11647, 12416, 39195, 51276, 22914, 39334, 55888, 18, 15998, 24423, 19815, 35371, 9881, 49942, 49465, 50566, 37489, 4882, 18658, 28484, 26621, 8627, 9265, 3566, 17187, 15209, 58365, 6173, 52132, 952, 26459, 64931, 25048, 38919, 41249, 7157, 41996, 3316, 347, 38513, 59423, 56446, 53398, 44897, 22390, 19768, 51590, 38187, 1216, 64773, 45630, 252, 59734, 14762, 272, 45580, 31466, 19683, 1111, 4760, 63649]",64,3.015625,False,False,32
" 1812. Harrison thought the Treaty of Grouseland in 1805 appeased some of the issues for Indians, but tensions remained high","[204, 14077, 29, 204, 25, 23673, 1465, 248, 36024, 275, 401, 460, 1953, 373, 272, 204, 7159, 32, 3528, 912, 596, 275, 248, 2356, 312, 19783, 204, 23, 480, 27932, 8895, 986]", on the frontier,"[313, 248, 38679]",1.96875,gcg, stockp,"[53107, 51808, 31502, 47837, 502, 41724, 27315, 1373, 35493, 53349, 48320, 1848, 15089, 62153, 64139, 63287, 16004, 52372, 47097, 54594, 26771, 5908, 12253, 57503, 27500, 1638, 20129, 21180, 60045, 33423, 38622, 23692, 39, 49640, 26048, 32375, 27810, 27109, 15057, 12047, 6777, 40727, 23060, 5684, 292, 55112, 50795, 11843, 39358, 20235, 49372, 63797, 64829, 4206, 55524, 9694, 19664, 59526, 20946, 18061, 23524, 49684, 13958, 38679]",64,0.6171875,False,False,32
 sought to be the best path to connect three of the state's major population centers. The two trails combined in the 1920s and eventually,"[10754, 271, 314, 248, 935, 2895, 271, 1734, 1373, 275, 248, 1592, 204, 18, 94, 2084, 4558, 10133, 204, 25, 390, 847, 15710, 6725, 272, 248, 204, 6182, 27, 94, 273, 6014]", became U.,"[3569, 493, 25]",1.84375,gcg, Socialist,"[49877, 21316, 1467, 60199, 29631, 44192, 640, 61620, 62614, 3342, 17923, 62628, 53494, 45213, 39533, 27099, 23996, 3613, 919, 33788, 23549, 47673, 29508, 62237, 13701, 12040, 11001, 58796, 13014, 58188, 20482, 20427, 4678, 26429, 26516, 16014, 5905, 23852, 30274, 45105, 6152, 27276, 9963, 37411, 25383, 14773, 61679, 21871, 252, 56280, 48285, 35290, 51171, 4286, 317, 19469, 43302, 42420, 7993, 57375, 53251, 17524, 21590, 30257]",64,0.1865234375,False,True,32
