question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
 NID ),"[409, 1656, 204, 20]",", or by","[204, 23, 379, 431]",3.46875,gcg, subscriber,"[30715, 30112, 3184, 48221, 16396, 61053, 7388, 16919, 48987, 43575, 3721, 16854, 12010, 17389, 55432, 18395, 24636, 12133, 99, 64989, 41655, 14592, 33057, 45057, 22498, 12057, 57611, 39904, 58297, 37892, 32427, 38179, 36820, 38464, 48819, 60968, 40590, 12442, 51556, 27807, 28904, 50366, 9053, 75, 34978, 91, 22630, 43947, 5212, 40236, 37412, 5414, 605, 23272, 21383, 15175, 1447, 59390, 24443, 56454, 54896, 28194, 12476, 10164]",64,2.375,False,False,4
 gradual estrangement,"[28237, 949, 23890, 845]", of Brian Jones and,"[275, 11692, 8447, 273]",4.8125,gcg,onia,"[9899, 10368, 11785, 33702, 47700, 18258, 49719, 24901, 26818, 54190, 46824, 1553, 18938, 16776, 14028, 59678, 28216, 264, 50440, 1465, 13546, 39838, 26654, 55989, 1765, 46313, 23142, 45393, 64232, 35536, 18196, 5133, 29307, 909, 13634, 57900, 34654, 29927, 47555, 33260, 41180, 54867, 7898, 28684, 10955, 44228, 29214, 36476, 9667, 9556, 41363, 50218, 34870, 43020, 58795, 6284, 56540, 1554, 35655, 15901, 37, 62005, 59727, 36542]",64,1.1171875,False,True,4
 Raven ended up on the losing end of,"[33106, 5738, 510, 313, 248, 7461, 991, 275]", the bout,"[248, 13152]",3.125,gcg, Contents,"[23560, 54579, 39631, 57355, 33382, 2538, 64930, 42837, 36676, 43759, 3628, 5529, 27029, 4130, 62431, 60556, 47720, 44424, 33621, 45129, 10224, 31670, 39360, 30033, 27546, 41894, 12424, 38402, 7625, 13152, 46505, 16208, 58335, 52782, 56170, 11037, 18976, 43194, 54364, 19026, 53462, 37280, 63304, 56608, 33410, 32053, 10347, 4616, 1009, 909, 46531, 43138, 49243, 32713, 49141, 33606, 30108, 42516, 897, 585, 45275, 45745, 19946, 55380]",64,0.3984375,False,True,8
 frogs have since undergone dramatic divergences,"[53557, 413, 1428, 36679, 13039, 20277, 82, 2053]", –,"[204, 600]",3.09375,gcg, ,"[4381, 1594, 0, 22703, 25540, 48661, 18206, 33766, 12872, 33568, 42219, 36910, 854, 39832, 53035, 16906, 19140, 64221, 47139, 23132, 58853, 7153, 30420, 58751, 38401, 15805, 52066, 30225, 38120, 19378, 2343, 23381, 50800, 38052, 30891, 59167, 45779, 35776, 26546, 32872, 43119, 44846, 17048, 22206, 17082, 1212, 53467, 18587, 23290, 18792, 5040, 1766, 60080, 27092, 48410, 36401, 60885, 36781, 29852, 13548, 40526, 17155, 13426, 600]",64,0.61328125,False,True,8
 their being used to fund violence.,"[525, 1003, 1042, 271, 2018, 6789, 204, 25]", Before exporting,"[7458, 46935]",8.875,gcg, Atkins,"[61786, 18724, 21535, 38732, 1970, 26915, 25579, 17595, 31284, 5863, 64210, 3413, 27343, 51983, 11987, 22045, 51577, 17826, 62044, 61873, 23558, 18676, 23662, 54849, 996, 39566, 38555, 8565, 26508, 57748, 13937, 29069, 26076, 36160, 12240, 30699, 46161, 62692, 47309, 42419, 34443, 50961, 14489, 3876, 29101, 60532, 52578, 21470, 772, 38626, 2937, 29701, 21027, 20334, 47708, 45759, 25436, 39883, 43116, 38202, 10294, 54138, 14720, 46935]",64,3.78125,False,False,8
 F. Kennedy in the final episode ,"[378, 25, 16418, 272, 248, 2297, 6699, 204]",". 
","[25, 4610]",6.4375,gcg, knockout,"[55940, 40091, 8030, 18938, 8634, 1170, 29097, 2279, 1546, 22102, 57880, 34238, 89, 37551, 258, 6873, 4367, 41, 47475, 46194, 14084, 69, 60915, 19440, 25826, 23882, 24937, 50785, 35061, 40331, 57808, 34410, 7255, 3187, 18171, 16907, 24741, 1860, 38293, 40024, 27409, 64863, 10408, 32697, 49400, 12386, 23522, 6411, 39257, 26278, 42307, 679, 37970, 35374, 25320, 33290, 30971, 25941, 11267, 62360, 90, 38887, 40613, 3]",64,0.7734375,False,True,8
 in Warwick and Pawtuxet ,"[272, 49650, 273, 32550, 95, 1602, 289, 204]",", and most","[23, 273, 758]",4.09375,gcg, paciente,"[55622, 12755, 18665, 32481, 34380, 12922, 2636, 44517, 63215, 247, 44167, 17932, 379, 28396, 1311, 24523, 33137, 6809, 54355, 11664, 39803, 25551, 52409, 33153, 29507, 24390, 19699, 4394, 46196, 36626, 9672, 3183, 60160, 12658, 123, 1429, 58481, 19948, 32362, 30743, 15716, 35941, 791, 55747, 172, 37640, 28969, 3717, 31737, 3494, 14277, 38256, 49939, 51911, 40157, 46913, 6211, 55051, 8950, 55713, 951, 10164, 2541, 38537]",64,1.9609375,False,False,8
 famous Japanese entertainer. Their plan,"[5868, 6944, 5318, 246, 204, 25, 5690, 1353]", is for one,"[304, 312, 532]",3.5,gcg, Pilgr,"[50822, 2735, 29741, 54847, 25850, 54177, 31900, 48414, 38339, 36762, 18252, 45111, 18534, 45629, 94, 21229, 30013, 21355, 28620, 43686, 56286, 63139, 64735, 22311, 14908, 50439, 169, 208, 14719, 59029, 44068, 15505, 37611, 39048, 38861, 41361, 48590, 2034, 64629, 43767, 56254, 53988, 3301, 56148, 9945, 44946, 44260, 32603, 20252, 29948, 11647, 9993, 22531, 29755, 4085, 51589, 57130, 18482, 49038, 38295, 25069, 15946, 8947, 4620]",64,1.6640625,False,False,8
". In Boden, this included building","[25, 529, 50068, 204, 23, 414, 3345, 2526]", underground storage rooms,"[16991, 4703, 6113]",5.0625,gcg, phr,"[8302, 37137, 40993, 4563, 23638, 29402, 27533, 22369, 30047, 4726, 12366, 28919, 6910, 42975, 10348, 35040, 39906, 32909, 55768, 15132, 15078, 60186, 28545, 13958, 48284, 11775, 11396, 27061, 23125, 32703, 51363, 16245, 35811, 8665, 35702, 59716, 30098, 10789, 3577, 18248, 33385, 22311, 498, 16704, 259, 36401, 27787, 21770, 28781, 28026, 7548, 59272, 5480, 41204, 13893, 28607, 14292, 55205, 29465, 5259, 49785, 42823, 312, 4703]",64,0.267578125,False,True,8
 mini art book and a survival pouch it,"[8228, 1076, 1204, 273, 241, 11461, 32724, 334]", contains three iron,"[5153, 1373, 6657]",6.3125,gcg,ABSTRACT,"[20305, 33100, 56849, 8223, 36524, 20426, 19935, 22761, 25455, 42494, 8470, 45014, 34562, 64866, 19969, 27950, 41369, 44569, 44580, 1, 45671, 39271, 57456, 26561, 21419, 29834, 53841, 22438, 2118, 9295, 60684, 55721, 56864, 20311, 33598, 20472, 35372, 53163, 41729, 23504, 41294, 18433, 29612, 40882, 1168, 63462, 26627, 37088, 18311, 16441, 37886, 1629, 32938, 18401, 23944, 4058, 44843, 63748, 167, 2335, 790, 24363, 54612, 33100]",64,2.03125,False,False,8
"'s Cradle, John","[204, 18, 94, 4309, 36677, 204, 23, 2345]",'s original,"[204, 18, 94, 3086]",3.328125,gcg, coherent,"[31763, 43467, 16753, 28629, 21661, 61027, 55470, 1805, 247, 26749, 16609, 16128, 39905, 26223, 61729, 21897, 13685, 30355, 9225, 10320, 47133, 10584, 4579, 21153, 62602, 37709, 2726, 59875, 14221, 4114, 58874, 24197, 50486, 34624, 58794, 63824, 382, 2493, 62434, 25703, 22783, 16266, 15892, 1621, 62686, 57736, 35915, 25372, 46772, 40366, 36278, 48057, 30749, 64431, 48358, 34606, 38938, 63994, 14723, 4, 45026, 5023, 18222, 46516]",64,1.8359375,False,False,8
 round. His first start came on,"[3369, 204, 25, 2591, 772, 910, 2001, 313]", 18 August ,"[204, 1121, 3333, 204]",2.34375,gcg, Ju,"[12869, 1239, 52528, 38696, 15885, 62128, 6947, 46231, 34493, 33052, 23252, 25654, 6254, 41909, 13181, 8392, 50495, 4814, 45454, 45644, 59675, 20527, 23965, 1475, 36466, 60710, 27324, 9654, 43697, 8247, 36454, 10496, 52123, 39373, 52240, 43314, 9956, 21459, 45535, 1752, 63658, 7411, 41783, 23556, 45227, 43733, 56290, 8136, 29487, 49914, 736, 19970, 1751, 44121, 34272, 24517, 49101, 7965, 59351, 37877, 61390, 2591, 38171, 13426]",64,0.11279296875,False,True,8
. Its early admirers included Ludwig,"[204, 25, 6054, 2304, 18716, 2439, 3345, 50313]", van Beethoven and Johannes,"[2431, 50794, 273, 34880]",1.3984375,gcg, Comple,"[50230, 19917, 6435, 46399, 3036, 40846, 54666, 59450, 4523, 32922, 56142, 18488, 34740, 64682, 19, 55282, 8187, 29994, 38241, 42186, 17045, 36604, 25621, 22503, 12530, 60004, 21493, 60642, 52054, 50714, 25580, 42237, 60048, 29400, 34612, 12855, 33144, 29772, 43122, 54730, 53090, 48891, 63104, 12046, 2022, 44220, 10810, 18231, 16744, 19023, 42008, 54135, 48171, 16168, 12411, 14265, 58755, 26126, 6535, 23344, 30958, 58409, 31284, 18227]",64,0.029296875,False,True,8
. The genre's relaxing,"[204, 25, 390, 12042, 204, 18, 94, 14712]", nature resulted in it,"[3415, 11717, 272, 334]",3.796875,gcg, Ashley,"[22927, 34704, 34620, 7126, 64877, 40212, 63209, 50713, 13352, 11944, 43174, 16555, 973, 38311, 4, 59, 34555, 31628, 20897, 26670, 39601, 44520, 881, 54434, 64714, 16994, 16647, 63263, 2592, 22838, 21344, 59473, 34579, 63363, 39699, 50190, 20246, 42071, 4856, 8432, 10026, 41170, 18336, 39703, 4346, 18562, 50685, 32123, 9480, 23734, 30431, 38519, 39062, 3177, 22014, 30001, 18000, 26776, 25036, 2532, 779, 8421, 44756, 9556]",64,2.109375,False,False,8
" the band had ceased recording for the time being. However, the band","[248, 4129, 618, 34648, 9321, 312, 248, 601, 1003, 204, 25, 2071, 204, 23, 248, 4129]", resumed recording,"[38199, 9321]",2.796875,gcg, fibre,"[28559, 42431, 40742, 32727, 913, 12520, 49079, 42649, 2262, 19713, 6756, 43862, 48752, 52007, 41535, 40686, 39451, 38878, 62263, 59431, 27554, 46286, 21719, 63511, 44191, 38288, 19449, 63315, 63897, 14707, 16924, 35425, 12737, 63057, 33832, 41795, 17834, 6590, 39471, 38789, 465, 44542, 25723, 30931, 57876, 15606, 64451, 1436, 38564, 51649, 59154, 40679, 22066, 56020, 12198, 2900, 40494, 43875, 46314, 41771, 178, 51979, 13337, 13329]",64,0.322265625,False,True,16
", and Sekolah Menengah Vokasional Miri.","[23, 273, 40194, 315, 943, 6195, 1272, 943, 553, 1264, 277, 1187, 9194, 84, 204, 25]", Miri,"[9194, 84]",2.953125,gcg,Folder,"[28872, 42178, 1699, 4729, 1639, 23762, 57618, 62054, 51886, 40550, 33420, 42606, 47764, 21335, 27884, 40985, 23154, 18313, 52800, 29546, 22703, 30961, 64596, 35829, 25183, 63185, 29195, 6195, 58563, 1148, 19892, 10698, 36388, 4854, 5500, 63682, 54011, 53271, 16034, 37661, 39283, 4110, 45541, 49562, 34938, 181, 52929, 45005, 1643, 16650, 51122, 27756, 38549, 39950, 53151, 35000, 49788, 37679, 36374, 13946, 23496, 20759, 62057, 53364]",64,0.244140625,False,True,16
". A jury composed of seven men and five women was assembled, their","[204, 25, 317, 15594, 14252, 275, 5144, 1658, 273, 2505, 1920, 398, 21308, 204, 23, 525]", identities were,"[26711, 646]",3.5,greedy,Using,[12663],1,1.4765625,False,True,16
 the 1979 Cricket World Cup. They were generally regarded as the best,"[248, 204, 3344, 36, 32777, 2889, 8067, 204, 25, 1176, 646, 4701, 15475, 345, 248, 935]", team at,"[1255, 388]",2.234375,gcg, udział,"[59451, 7396, 61440, 6572, 9972, 50570, 42230, 30488, 52975, 41736, 951, 29417, 52079, 52428, 53149, 37025, 64209, 28412, 38626, 14547, 10039, 10226, 8027, 4063, 55724, 62361, 39693, 402, 32777, 20889, 48424, 51381, 31273, 43446, 2598, 7569, 42355, 20887, 33810, 44678, 59001, 646, 772, 30639, 25862, 24176, 22286, 49168, 53142, 1271, 30220, 23962, 7348, 2510, 64127, 46775, 31051, 37666, 46415, 41497, 59578, 30210, 61413, 20453]",64,1.1875,False,False,16
 the fourteenth century at both sites and the Dunmow flitch is referred,"[248, 1855, 28835, 5594, 388, 1216, 3370, 273, 248, 19063, 88, 307, 738, 2371, 304, 8659]", to in Chau,"[271, 272, 51439]",1.8125,gcg,wind,"[8723, 26165, 8419, 62353, 27249, 12474, 52932, 60506, 50830, 50746, 432, 49170, 46887, 61228, 3934, 24811, 51365, 445, 6305, 22936, 31488, 13856, 43071, 13360, 247, 17350, 53914, 12886, 53084, 13297, 5124, 3802, 23348, 31441, 62366, 53463, 56705, 58370, 1544, 55689, 12570, 22858, 15635, 6492, 29525, 59399, 12886, 49068, 59720, 37095, 36769, 37711, 7204, 3513, 61921, 13440, 2303, 26270, 61800, 60113, 513, 103, 42727, 3540]",64,0.23828125,False,True,16
. A key component of this program would be the reconstruction of all seven RTL,"[25, 317, 1999, 7057, 275, 414, 1283, 631, 314, 248, 26384, 275, 455, 5144, 15068, 55]", Turboliner,"[6098, 4016, 4486]",5.625,gcg, Princeton,"[29283, 16318, 49621, 53210, 32611, 29576, 61722, 28720, 39564, 46050, 15978, 34776, 14779, 26382, 16100, 62730, 62425, 14110, 55849, 60753, 62917, 32925, 59067, 52509, 3998, 34798, 19, 32690, 64853, 36228, 55101, 11528, 29002, 4920, 45649, 11642, 6775, 49183, 22640, 23430, 19060, 32206, 27279, 52022, 43813, 9108, 4972, 6691, 7780, 16799, 64626, 56251, 35210, 11119, 48640, 25744, 34496, 23674, 28597, 9125, 11325, 40510, 13900, 37886]",64,1.1328125,False,False,16
ée coast. Even while grounded the frigates continued to fire on one another,"[2717, 7740, 204, 25, 3777, 1093, 24201, 248, 39345, 750, 4902, 271, 2858, 313, 532, 1382]", until Mermaid finally,"[1725, 62175, 3854]",6.15625,gcg, Krishna,"[35856, 18214, 24818, 10165, 62175, 53236, 25428, 28413, 1980, 61696, 6662, 46611, 64684, 3536, 3960, 48617, 37654, 57702, 43458, 28224, 43758, 29991, 62594, 52494, 39658, 34275, 17316, 31682, 4716, 49408, 7871, 11487, 35045, 63169, 16203, 36290, 55170, 9922, 20193, 53155, 40591, 6722, 57741, 431, 832, 2918, 2174, 17611, 62476, 2541, 38896, 14661, 60389, 9904, 28521, 46600, 47606, 45772, 10900, 53645, 3119, 25100, 32290, 32203]",64,1.234375,False,False,16
" release for iOS and Android systems reached 100 @,@ 000 downloads","[3586, 312, 11240, 273, 6277, 2876, 5283, 204, 1425, 204, 43, 23, 43, 204, 1321, 20597]", within 6,"[1574, 204, 33]",2.46875,gcg, conspicuous,"[64860, 32948, 11115, 57532, 31459, 57664, 40363, 2335, 7320, 24669, 16454, 2641, 36144, 53355, 29271, 31692, 34350, 62471, 39952, 877, 24834, 30929, 42172, 44896, 1191, 62388, 13160, 34067, 60837, 23722, 30521, 46424, 797, 38692, 57185, 2541, 4105, 25500, 41129, 20916, 881, 61189, 28856, 55830, 18836, 11480, 50207, 742, 31330, 28213, 767, 27345, 53134, 19691, 31818, 64250, 45888, 16227, 47376, 42513, 39987, 24494, 25826, 22626]",64,1.0703125,False,True,16
"é. At the end of the war in Europe, Brezhne","[465, 204, 25, 1570, 248, 991, 275, 248, 2694, 272, 2600, 204, 23, 5590, 32523, 579]",v was chief political,"[97, 398, 7852, 3709]",3.625,gcg,12,"[928, 53170, 25890, 36394, 18802, 45304, 46775, 24082, 20320, 2210, 16923, 59303, 5874, 61051, 1278, 57143, 36251, 9619, 6811, 7912, 26237, 34595, 23976, 64605, 35088, 26990, 28822, 35012, 2763, 47073, 15825, 12778, 11877, 4105, 63981, 51416, 38800, 429, 51889, 1037, 6866, 53266, 19034, 49236, 45321, 3598, 9050, 13905, 26616, 27185, 6931, 1171, 28404, 40160, 35085, 39373, 9986, 53700, 34881, 40075, 58947, 35827, 12094, 58545]",64,2.0625,False,False,16
" in the form of scholarships and grants from federal, state, institutional ","[272, 248, 1052, 275, 24028, 273, 14465, 427, 5116, 204, 23, 1592, 204, 23, 15599, 204]",", and external sources","[23, 273, 7341, 5331]",1.0625,gcg, PhD,"[12899, 67, 44808, 25296, 57895, 17324, 18478, 13815, 36876, 61927, 30074, 50363, 58011, 10631, 64935, 48357, 3146, 38100, 9205, 27950, 49826, 57641, 5403, 14108, 11505, 3523, 20336, 8134, 18480, 16028, 513, 58304, 6703, 39697, 3638, 25403, 35503, 33283, 50512, 4131, 45846, 64371, 41002, 11782, 3423, 49826, 43608, 7415, 35283, 23291, 455, 62412, 43541, 49631, 27036, 7027, 50396, 57521, 52256, 45864, 50228, 55149, 61873, 53004]",64,0.345703125,False,True,16
" Kingdom opened on May 23, 1987, leasing 10","[9721, 5177, 313, 1896, 204, 1871, 204, 23, 204, 2747, 34, 204, 23, 33646, 204, 696]", acres ( ,"[15567, 204, 19, 204]",1.125,gcg,Cole,"[55314, 59503, 26071, 64381, 27095, 13871, 20454, 22929, 25462, 35865, 19752, 141, 44344, 15167, 11200, 40545, 31757, 45874, 48134, 43559, 8059, 61943, 39478, 35103, 36060, 244, 30377, 63847, 24857, 23035, 45156, 9058, 22540, 24807, 4035, 5484, 23688, 31525, 43934, 2937, 55800, 30602, 16008, 22063, 40956, 26399, 26755, 47040, 195, 33984, 2505, 9910, 53626, 31340, 18022, 22914, 61236, 3566, 16865, 45905, 17280, 34445, 35278, 8455]",64,0.055908203125,False,True,16
" and pied flycatchers. In winter, the water meadows draw","[273, 19101, 7053, 11023, 10690, 204, 25, 529, 5595, 204, 23, 248, 1391, 454, 14169, 3181]", large numbers of ducks,"[1902, 4169, 275, 42537]",1.3671875,greedy,å,[2532],1,1.125,False,True,16
" had already compromised top levels of the US government, and that by serving in Rhodesia he was helping to unify "" his people "" against a","[618, 1775, 25690, 1246, 3193, 275, 248, 1571, 2183, 204, 23, 273, 325, 431, 6752, 272, 38843, 494, 332, 398, 4851, 271, 476, 1888, 204, 13, 545, 692, 204, 13, 1542, 241]", foreign conspiracy,"[5427, 20770]",5.21875,gcg,QA,"[49633, 64567, 14905, 56261, 24441, 60884, 16046, 35973, 51886, 16396, 12883, 45844, 63232, 257, 48764, 41148, 24728, 17645, 9386, 20591, 55056, 33895, 10109, 28555, 45056, 42754, 7562, 11437, 9896, 1542, 16119, 2682, 4488, 24835, 61792, 24660, 26525, 2793, 30751, 10970, 21710, 37242, 5545, 45820, 45095, 4813, 38659, 15488, 58432, 18899, 14401, 31464, 22263, 52867, 43234, 6624, 19449, 64066, 42264, 10744, 12120, 23487, 55660, 20770]",64,1.359375,False,False,32
" high electrical demand due to the use of air conditioning. Some utilities subsidize the purchase of geothermal heat pumps by their customers, to reduce electricity demand","[986, 9380, 3444, 2159, 271, 248, 745, 275, 1829, 16563, 204, 25, 2660, 21820, 20685, 907, 248, 3631, 275, 2487, 48962, 3976, 19762, 431, 525, 2536, 204, 23, 271, 4084, 10425, 3444]", during the,"[1365, 248]",2.078125,gcg,regular,"[17692, 61920, 5901, 64502, 9576, 54822, 1927, 51851, 41320, 12724, 14124, 13706, 22896, 24620, 42852, 6557, 57305, 60317, 907, 52192, 13048, 18221, 9547, 61640, 553, 4149, 23874, 1008, 8050, 6857, 38188, 9874, 61445, 15231, 60810, 3016, 61788, 585, 37106, 3798, 26992, 4080, 26887, 12093, 10184, 35140, 56877, 1342, 56785, 55799, 2660, 45952, 62442, 21580, 16795, 2335, 23219, 53439, 7193, 18488, 6511, 40138, 13747, 38292]",64,0.1708984375,False,True,32
 Cops investigate arise from opportunities for new crimes presented by the technologically advanced future society the series depicts and from the hostile frontier nature of the environment that the Star C,"[319, 2379, 12799, 15282, 427, 4269, 312, 627, 12884, 5653, 431, 248, 57273, 5743, 2108, 4662, 248, 2559, 37744, 273, 427, 248, 25679, 38679, 3415, 275, 248, 2453, 325, 248, 5575, 319]",ops live,"[2379, 1929]",2.15625,gcg,Liv,"[49696, 9466, 31281, 11164, 26054, 20583, 53692, 61257, 382, 52063, 20008, 26131, 8076, 58660, 17984, 28951, 31474, 38639, 63469, 40998, 53807, 22270, 45357, 29549, 23860, 25095, 12848, 61047, 20986, 31770, 30174, 46624, 58158, 7886, 46522, 24081, 60829, 4135, 17944, 50208, 51833, 54536, 36620, 6938, 64870, 38305, 26, 36991, 46366, 585, 22683, 21548, 40380, 7903, 7092, 61125, 60641, 23054, 64791, 50013, 51377, 55302, 44117, 30381]",64,0.392578125,False,True,32
". The Joker then allies himself with the alternate reality's Harley Quinn. Together with the Joker Clan, an underground organization founded by Quinn to","[204, 25, 390, 43450, 832, 19953, 3448, 335, 248, 18375, 4783, 204, 18, 94, 37459, 27906, 204, 25, 15184, 335, 248, 43450, 52231, 204, 23, 267, 16991, 3834, 9923, 431, 27906, 271]", honor her,"[8475, 573]",4.375,gcg, quarant,"[19610, 33797, 58036, 15571, 38622, 33144, 12050, 27180, 59163, 64275, 681, 38258, 61938, 54602, 53788, 35086, 64149, 15574, 21085, 432, 64755, 43275, 35774, 46958, 51877, 12173, 48204, 44119, 40648, 45871, 15228, 13528, 56813, 5083, 44633, 53953, 31365, 17970, 17216, 28357, 58684, 64755, 51622, 62398, 54018, 17211, 49806, 37667, 14858, 10869, 60124, 29408, 30411, 24717, 11126, 58952, 39812, 46761, 5187, 8070, 22263, 38731, 55958, 18534]",64,2.90625,False,False,32
