question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
", Gretzky continued to play","[204, 23, 55825, 101, 2950, 4902, 271, 884]", under his,"[813, 545]",4.75,gcg,ion,"[280, 58441, 133, 42862, 6478, 46796, 39358, 57726, 41776, 31422, 4413, 21251, 25003, 31859, 4495, 16131, 45282, 42930, 33969, 53521, 2717, 10955, 8074, 61267, 46236, 35551, 26272, 39011, 62983, 38427, 37369, 55628, 1956, 34545, 1686, 57441, 36024, 13260, 53362, 1681, 8637, 311, 2462, 2983, 13484, 56900, 2369, 43125, 22337, 42255, 45252, 6456, 45789, 62725, 38602, 44095, 62648, 28201, 4402, 45483, 646, 21731, 58948, 42571]",64,2.28125,False,False,8
 dance called'the spirit of the,"[7070, 1964, 204, 18, 248, 4176, 275, 248]", flame ',"[18988, 204, 18]",2.890625,gcg, DI,"[9776, 44484, 3020, 13360, 44762, 13331, 16491, 40928, 56988, 9271, 19787, 28561, 52093, 25292, 11627, 16254, 3417, 51414, 56086, 48497, 19617, 12053, 62131, 35504, 19108, 9388, 6175, 49345, 8552, 28085, 19990, 29813, 13178, 44773, 32931, 51311, 405, 6000, 50490, 48479, 28597, 19371, 42866, 22626, 30738, 58068, 14776, 52275, 11131, 37191, 41408, 19650, 10798, 6150, 1651, 55141, 53408, 40798, 51534, 59875, 1504, 16123, 27567, 62506]",64,0.0087890625,False,True,8
" regular season in 1947,","[3000, 2120, 272, 204, 5387, 34, 204, 23]", Michigan was ranked,"[9214, 398, 13742]",5.125,gcg,                      ,"[64843, 47616, 300, 52381, 64931, 48990, 38527, 38904, 4316, 21903, 52249, 4474, 55157, 12748, 45155, 54574, 23141, 32410, 1917, 31583, 15249, 38780, 19720, 12697, 41693, 43741, 59327, 12357, 57458, 63693, 64958, 25668, 2671, 50200, 44130, 38552, 13160, 41405, 554, 19181, 19100, 34241, 7318, 16381, 29568, 54093, 51965, 45492, 40674, 59549, 24633, 812, 2096, 42864, 16485, 28228, 424, 38692, 30795, 5229, 1812, 42681, 55024, 50200]",64,1.3984375,False,False,8
 rating of 12 @.@,"[8689, 275, 204, 928, 204, 43, 25, 43]", 8 and,"[204, 35, 273]",4.875,gcg, organisational,"[46082, 20790, 59583, 46916, 51935, 913, 25668, 26295, 41346, 19630, 17408, 32293, 3024, 22248, 35480, 40640, 16863, 31137, 20950, 48748, 33854, 46767, 61495, 57932, 57121, 45476, 40667, 64997, 20190, 25381, 45270, 5821, 6936, 33212, 862, 59189, 41134, 30636, 45384, 31407, 40759, 31218, 19974, 41561, 23723, 52128, 30180, 13243, 36945, 14730, 2225, 14472, 14008, 6304, 53127, 40461, 6938, 28339, 37661, 11481, 14609, 50064, 7205, 13854]",64,0.9140625,False,False,8
 This reach of the Colorado River is also,"[735, 3665, 275, 248, 9651, 6074, 304, 614]", well known for,"[779, 2245, 312]",1.859375,gcg,steel,"[47064, 22663, 61944, 8591, 17724, 11027, 18336, 59107, 5826, 60803, 44, 61857, 57855, 26355, 31920, 52253, 3409, 45068, 54662, 10206, 38732, 29053, 26425, 60717, 13171, 29053, 89, 35558, 276, 35944, 2377, 16486, 28780, 57421, 17398, 27760, 34002, 46540, 16446, 51458, 16831, 15784, 27196, 22284, 32294, 5247, 28353, 25343, 64371, 38256, 19608, 9651, 27443, 63424, 273, 49696, 33002, 7112, 41, 46736, 19916, 49476, 951, 26601]",64,0.9453125,False,False,8
's photosphere is completely covered,"[204, 18, 94, 1776, 7723, 304, 3259, 5178]", by the Moon ,"[431, 248, 11276, 204]",2.109375,gcg, ports,"[15889, 43305, 9300, 7579, 19727, 1410, 5218, 9777, 8238, 53178, 61693, 28549, 50561, 11103, 5745, 55082, 12292, 26, 40566, 37618, 56213, 9546, 1470, 2505, 18003, 56494, 25747, 19459, 38623, 62844, 24408, 3736, 12159, 53782, 4857, 12170, 56872, 22202, 39229, 21169, 2096, 762, 17598, 19143, 47085, 13473, 2363, 12929, 2682, 19557, 24343, 7645, 27635, 58013, 51264, 59483, 32759, 20383, 71, 860, 64243, 383, 2050, 47106]",64,0.1923828125,False,True,8
 disturbance west of Kiribati on July,"[39265, 9158, 275, 17658, 518, 4192, 313, 3313]", 12.,"[204, 928, 204, 25]",3.078125,gcg, appointments,"[17879, 2568, 45843, 33843, 22102, 57974, 52394, 11970, 51059, 39137, 24061, 29777, 13946, 6413, 37104, 52478, 4332, 43307, 43899, 55950, 17070, 23938, 58803, 36910, 21155, 62242, 43811, 35364, 41890, 7174, 8421, 23181, 1470, 48103, 15200, 4484, 60710, 3448, 44333, 52736, 51293, 24857, 42988, 27477, 62009, 54042, 47782, 50706, 4484, 5798, 33575, 961, 25017, 28759, 6198, 1265, 4232, 25291, 27590, 836, 62605, 44585, 41092, 28539]",64,1.203125,False,False,8
mi was more responsive to his fellow athletes,"[7392, 398, 520, 18077, 271, 545, 8118, 12634]", than to the media,"[661, 271, 248, 2398]",1.8515625,gcg, Libraries,"[35571, 51944, 54539, 37185, 39097, 18163, 19965, 45532, 53208, 40400, 38321, 10855, 62368, 42200, 7980, 25488, 1058, 2106, 6142, 13061, 3951, 63057, 10141, 11085, 8681, 9423, 22723, 61812, 39754, 35302, 40081, 5340, 50222, 63333, 2074, 52315, 62342, 691, 520, 35049, 9811, 47410, 32141, 40669, 27599, 59002, 24883, 40362, 59452, 62413, 22633, 7085, 40597, 44838, 35651, 30521, 62434, 15079, 26237, 9926, 42758, 46843, 52958, 27124]",64,0.26171875,False,True,8
 Teaneck include Teaneck Road,"[1429, 1577, 643, 1965, 1429, 1577, 643, 5341]",", Queen Anne","[204, 23, 8971, 13251]",3.0625,gcg,Adobe,"[54586, 48761, 61602, 4593, 50440, 64069, 7253, 59276, 55389, 20628, 30076, 55902, 15132, 9223, 35661, 7177, 48656, 39110, 10759, 64632, 53053, 56499, 20174, 2547, 45853, 40676, 10433, 51692, 38994, 36063, 55380, 27389, 39207, 5570, 47812, 45159, 7763, 31852, 38636, 61027, 34429, 45416, 42640, 3699, 22668, 52641, 43, 39444, 193, 25335, 19023, 8457, 5633, 42665, 11649, 8787, 44954, 58934, 47274, 22644, 16819, 34562, 64508, 42901]",64,3.078125,False,False,8
 7 : 40 and returning from Oslo at 18 : ,"[204, 34, 204, 37, 204, 1738, 273, 10169, 427, 44539, 388, 204, 1121, 204, 37, 204]",00 ,"[527, 204]",2.21875,greedy,00,[527],1,0.83203125,False,True,16
" because the ala destroyed his vineyard. In another story, an al","[875, 248, 339, 76, 11864, 545, 44265, 204, 25, 529, 1382, 1962, 204, 23, 267, 339]",a gets,"[76, 3418]",3.03125,gcg,.</,"[8753, 27118, 41548, 32772, 7335, 2591, 34855, 39, 14042, 57669, 46332, 6336, 23678, 6655, 62478, 36814, 58070, 26716, 24799, 19148, 44704, 11864, 6206, 54176, 33611, 14364, 45101, 56473, 13842, 60793, 47332, 53644, 32651, 16467, 58591, 5934, 3469, 320, 29896, 16886, 7448, 29586, 19286, 63137, 2857, 50553, 9777, 20, 19290, 62371, 8415, 31610, 12359, 35744, 31610, 50262, 41883, 43, 22438, 268, 880, 39162, 43248, 24769]",64,0.515625,False,True,16
"@ Files. It premiered on the Fox network on January 10,","[43, 21890, 204, 25, 605, 48164, 313, 248, 10685, 3041, 313, 3675, 204, 696, 204, 23]", 199,"[204, 1840]",0.9921875,greedy,psons,[61172],1,0.4453125,False,True,16
" that Peter will not forgive him. However, Olivia learns Peter '","[325, 6922, 451, 416, 19823, 801, 204, 25, 2071, 204, 23, 28475, 29009, 6922, 204, 18]",s whereabouts,"[94, 55584]",2.1875,gcg, c,"[253, 16743, 14751, 30385, 11606, 36094, 344, 23660, 33611, 35099, 9901, 22229, 21898, 294, 54882, 53368, 29101, 23194, 34714, 7401, 37746, 30660, 26896, 29208, 18168, 18866, 44359, 27995, 51429, 30585, 64659, 7014, 52474, 75, 19053, 951, 1155, 42752, 31154, 26316, 44814, 34222, 31607, 15017, 56827, 40972, 59528, 53463, 38633, 44702, 56064, 26, 13283, 61584, 31502, 34728, 431, 38808, 44201, 61838, 58398, 20952, 545, 55584]",64,0.01171875,False,True,16
 allow Red Star to hire non @-@ American crews at lower cost ,"[1708, 3509, 5575, 271, 8690, 1462, 204, 43, 24, 43, 2281, 28405, 388, 3089, 1458, 204]",. She made,"[25, 1261, 1021]",5.875,gcg, wand,"[13624, 17334, 24879, 7717, 20992, 62786, 31959, 16600, 24194, 58665, 54904, 31381, 23004, 11921, 40715, 2032, 11079, 46451, 61324, 47083, 1798, 59462, 59158, 306, 25994, 962, 40289, 45961, 52212, 10816, 20678, 52163, 30172, 55200, 9644, 49301, 18479, 56861, 674, 17920, 58150, 18924, 21901, 54983, 22463, 48980, 4352, 52695, 23085, 48236, 40118, 50083, 54717, 8429, 6352, 28067, 54332, 46153, 51322, 64633, 57463, 4753, 103, 3066]",64,2.78125,False,False,16
izard in its stomach contents ( NIGP 127587 ) also,"[14044, 272, 701, 9792, 11380, 204, 19, 409, 4223, 59, 204, 14994, 50384, 204, 20, 614]", had several small,"[618, 1988, 1385]",4.0625,gcg, kok,"[61085, 311, 31423, 978, 37099, 15936, 32392, 28060, 25218, 46665, 24571, 30098, 1562, 6061, 36850, 38296, 21623, 16898, 46564, 46644, 812, 657, 36751, 61729, 16861, 25909, 250, 36386, 5389, 44952, 22902, 35144, 12384, 10397, 23881, 2118, 44044, 59436, 28311, 50520, 17152, 22372, 28211, 34569, 42003, 53806, 18936, 26921, 43834, 30605, 58885, 40440, 16802, 19719, 29222, 8570, 59739, 192, 48670, 25624, 35864, 30557, 15511, 48777]",64,2.59375,False,False,16
 railway station is the principal railway station in Bath. It was built in ,"[23745, 5663, 304, 248, 9212, 23745, 5663, 272, 10474, 204, 25, 605, 398, 3426, 272, 204]",1840 by,"[11804, 27, 431]",1.3125,gcg,PubMed,"[44473, 380, 18498, 8189, 11262, 40406, 52103, 3905, 12178, 7769, 23136, 29973, 28128, 52439, 8452, 225, 627, 27077, 57940, 29550, 325, 15190, 55600, 15716, 40248, 11639, 64584, 10470, 41261, 44903, 42924, 30323, 15766, 26207, 28601, 596, 36132, 47290, 44079, 50439, 48348, 29455, 12335, 49633, 16735, 36345, 53061, 55386, 3829, 40830, 19998, 35640, 38934, 8074, 47662, 54830, 23225, 17328, 57064, 59023, 51244, 34842, 2564, 11904]",64,0.37109375,False,True,16
". In some amino acids, the amine group is attached to the �","[25, 529, 596, 20601, 15768, 204, 23, 248, 653, 438, 1408, 304, 8757, 271, 248, 8542]",� or �,"[122, 379, 8542]",1.640625,gcg,peace,"[40096, 53177, 60105, 31995, 42751, 40140, 57721, 224, 27079, 55555, 22114, 33343, 57465, 329, 26012, 41428, 48655, 1686, 58124, 6032, 64747, 11987, 5243, 12372, 35110, 57280, 53995, 41105, 34202, 312, 58655, 55024, 43257, 34166, 60545, 12795, 41818, 30420, 25673, 47705, 55797, 55644, 8646, 13581, 49987, 7790, 10027, 3089, 11142, 20277, 136, 48848, 11083, 24041, 36673, 2231, 438, 53159, 1261, 63112, 36266, 861, 18562, 22281]",64,0.220703125,False,True,16
 the stalls on their perimeter and maintain an open area between the walls and the rest,"[248, 39941, 313, 525, 34998, 273, 3359, 267, 1314, 1766, 1192, 248, 7439, 273, 248, 1297]", of the New City,"[275, 248, 1184, 2681]",3.84375,gcg, adorn,"[31161, 26716, 25226, 22016, 31459, 50544, 11321, 36927, 22807, 27017, 4661, 46489, 17466, 32447, 3636, 53236, 8787, 88, 46699, 16248, 46772, 50986, 27741, 44702, 12495, 287, 36566, 43975, 9199, 38787, 588, 27299, 52454, 12830, 42966, 10347, 13739, 1314, 1184, 6490, 15214, 45230, 15459, 20619, 58712, 46746, 3631, 2885, 4933, 18282, 1732, 52393, 46863, 24763, 58639, 49043, 21451, 2622, 53879, 38856, 10658, 2146, 51458, 51642]",64,1.03125,False,False,16
" deathbed to dance with ghosts. In 1904, Sibel","[2787, 3572, 271, 7070, 335, 33771, 204, 25, 529, 204, 7001, 31, 204, 23, 302, 29682]",ius revised the piece,"[4962, 20640, 248, 3522]",2.578125,gcg,S,"[62, 22876, 49487, 30126, 34062, 791, 33337, 31160, 17630, 21876, 25919, 48010, 647, 28177, 61178, 28938, 20266, 39115, 16817, 36864, 28071, 56526, 51609, 52961, 8279, 15934, 34484, 10676, 54713, 18933, 17046, 8576, 2037, 31027, 37721, 19095, 22657, 51555, 1428, 8793, 43840, 30672, 50387, 54905, 5733, 39553, 52837, 64840, 55205, 35046, 63251, 4565, 4753, 53036, 269, 6678, 51869, 62983, 30336, 44425, 50430, 55726, 51763, 48509]",64,0.8515625,False,True,16
 and anti @-@ Bolshevism. They promised a strong central,"[273, 4630, 204, 43, 24, 43, 55135, 97, 1189, 204, 25, 1176, 12195, 241, 2127, 5213]"," government, increased","[2183, 204, 23, 4044]",2.46875,gcg, Franc,"[5635, 2857, 35363, 42309, 60579, 47455, 37981, 55662, 47991, 44838, 51458, 11845, 16954, 19047, 42295, 54606, 39457, 10016, 27875, 18884, 33343, 38935, 22643, 29519, 39926, 25486, 58453, 33916, 31671, 23026, 25734, 53596, 8646, 44757, 23722, 4570, 62160, 60411, 64431, 52551, 19254, 31412, 47885, 10380, 21361, 2152, 27776, 6139, 48723, 3041, 5243, 37257, 39228, 12706, 21994, 52043, 62947, 13889, 21335, 47595, 36965, 17448, 534, 32594]",64,0.8359375,False,True,16
 National Assembly elected Gabriel Narutowicz of Polish People's Party ,"[2926, 13749, 11356, 25021, 20729, 320, 307, 18942, 275, 20327, 4813, 204, 18, 94, 6865, 204]",""" Wyzwolen","[13, 13173, 15591, 10827]",5.1875,gcg, S,"[302, 24385, 55972, 44151, 4123, 11217, 47017, 62971, 46650, 61471, 29729, 35736, 52443, 34782, 43268, 62660, 42607, 21313, 23702, 48662, 9188, 45157, 34306, 28676, 29608, 54718, 33213, 40046, 60820, 29464, 19753, 20538, 52096, 57935, 29696, 52931, 53429, 15591, 12162, 2864, 56024, 4042, 17055, 51954, 9941, 10898, 62361, 62700, 40680, 37472, 63780, 439, 5621, 3566, 4390, 14512, 12600, 2412, 46865, 23884, 39086, 30765, 29464, 64059]",64,1.1953125,False,False,16
"atically and technologically minded groups. Several college cheers at the Massachusetts Institute of Technology include "" 3 @.@ 14159 "".","[4874, 273, 57273, 33152, 3467, 204, 25, 14776, 4178, 42048, 388, 248, 13623, 5502, 275, 6391, 1965, 204, 13, 204, 30, 204, 43, 25, 43, 204, 18900, 5587, 204, 13, 204, 25]", Pi Day,"[19776, 3228]",8.0,gcg,Upcoming,"[47418, 19776, 45473, 45148, 21462, 58504, 22274, 45202, 29210, 25183, 57228, 51084, 32305, 9893, 49047, 63148, 35571, 24220, 8963, 37159, 63388, 33980, 853, 64059, 27727, 56882, 13904, 20619, 51864, 59440, 4982, 45107, 7647, 63227, 63990, 2542, 14504, 32714, 19776, 4623, 57958, 407, 53878, 5079, 41018, 40715, 13858, 51075, 26537, 7940, 9721, 41231, 48421, 39628, 20877, 35599, 35312, 51588, 43824, 24563, 24859, 11462, 59837, 42785]",64,0.8203125,False,True,32
" several involving choking, torture, or electrocution, and any scenes which could be considered educational in their depiction of crime methods. Sadistic","[1988, 10121, 50663, 204, 23, 20865, 204, 23, 379, 13823, 9052, 280, 204, 23, 273, 607, 10463, 585, 765, 314, 3558, 7473, 272, 525, 47484, 275, 7482, 4300, 204, 25, 15839, 3010]", violence and,"[6789, 273]",2.546875,gcg, bonus,"[5430, 14217, 8954, 25449, 27001, 51000, 1062, 204, 10219, 36623, 52599, 13510, 43887, 46809, 301, 58768, 25504, 47848, 7018, 43447, 3886, 9839, 31688, 13012, 3506, 28085, 16037, 46451, 36083, 21483, 46192, 16043, 43109, 24702, 19217, 23444, 2317, 60706, 26987, 4606, 39572, 19035, 64144, 59171, 26440, 53937, 16162, 59296, 34389, 12541, 40500, 37955, 60107, 53528, 269, 455, 11417, 40145, 64144, 31688, 14615, 5222, 57109, 53255]",64,0.271484375,False,True,32
" anything like that "". He had a very clear idea of how he wanted the story line to work : "" There is a narrative going on","[2087, 606, 325, 204, 13, 204, 25, 707, 618, 241, 829, 2520, 2163, 275, 672, 332, 2362, 248, 1962, 1739, 271, 633, 204, 37, 204, 13, 1293, 304, 241, 11493, 1089, 313]",",","[204, 23]",1.1875,base,,[],0,1.1875,True,True,32
" Dmowski praised the Grand Duke Nicholas's Manifesto to the Polish Nation of 14 August, which vaguely assured the Tsar's","[361, 88, 17402, 27294, 248, 5910, 16334, 22629, 204, 18, 94, 38847, 90, 271, 248, 20327, 12327, 275, 204, 1279, 3333, 204, 23, 585, 40508, 13209, 248, 19499, 270, 204, 18, 94]", Polish subjects,"[20327, 9523]",1.7421875,gcg,––,"[29402, 54493, 42828, 59772, 63030, 21487, 1372, 357, 38004, 22957, 47231, 35091, 16585, 8708, 57316, 10370, 10426, 3106, 8011, 33057, 4555, 5216, 55832, 51213, 30727, 9816, 12114, 39174, 11292, 45253, 13751, 8634, 16367, 45077, 19120, 32734, 36950, 14593, 9253, 15540, 62583, 21823, 17440, 37797, 28320, 23025, 14867, 30657, 60710, 4876, 58714, 30717, 321, 38328, 61716, 12034, 1264, 39875, 41364, 12139, 8771, 19830, 16503, 32734]",64,0.546875,False,True,32
 or that it was named by a soldier at Fort Dearborn because it was a place where wolves would gather at night. Originally the term Wolf Point referred to,"[379, 325, 334, 398, 5200, 431, 241, 19151, 388, 7369, 27204, 7993, 875, 334, 398, 241, 1237, 881, 29619, 631, 6502, 388, 1809, 204, 25, 35389, 248, 1650, 11834, 7777, 8659, 271]", the west bank,"[248, 9158, 3302]",2.484375,gcg,ER,"[1225, 51511, 15621, 28060, 21956, 335, 43400, 59398, 599, 25823, 80, 12570, 52997, 51944, 41113, 54773, 29427, 22478, 4257, 17650, 1657, 31772, 41045, 14431, 2918, 60871, 38216, 21493, 1206, 38591, 7292, 33419, 41197, 30217, 17674, 49423, 27168, 13494, 51699, 50525, 43877, 35286, 31020, 51650, 255, 61836, 7934, 62149, 18669, 12848, 46192, 47012, 14028, 26201, 951, 29911, 27544, 32671, 43036, 10164, 24026, 1311, 2918, 9158]",64,1.5859375,False,False,32
