question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
"2012,","[626, 29, 204, 23]", the Swiss Railway company,"[248, 16364, 31557, 1438]",5.4375,gcg,date,"[3860, 56166, 54681, 994, 16997, 43048, 9898, 58200, 9659, 45773, 19174, 52386, 15921, 28893, 2368, 65021, 32763, 18395, 16150, 24926, 48668, 52078, 27135, 6021, 27678, 55972, 34742, 23086, 27427, 48642, 2120, 5176, 47733, 19677, 62758, 27611, 49002, 13094, 41854, 54072, 1360, 41236, 60437, 33954, 44293, 58804, 4692, 21838, 47599, 7282, 39294, 31701, 54276, 43168, 23745, 56101, 40080, 599, 56688, 54007, 30657, 18971, 29432, 16364]",64,1.7421875,False,False,4
 from the indigenous population,"[427, 248, 22837, 4558]",", his administration","[204, 23, 545, 6354]",5.59375,gcg, delicate,"[15263, 27464, 61758, 46071, 26943, 26999, 32674, 10049, 52438, 40453, 18232, 3625, 40885, 63522, 61602, 30347, 46000, 2333, 9374, 6945, 63012, 45881, 1227, 25368, 2070, 14005, 63584, 45145, 2566, 8787, 25482, 49873, 32772, 9872, 56612, 14823, 48243, 13386, 24286, 45, 8204, 1642, 1444, 24, 49209, 17693, 8380, 50611, 53446, 585, 51223, 30102, 10190, 14718, 55784, 27439, 801, 20185, 43858, 22462, 36640, 247, 599, 24545]",64,2.6875,False,False,4
 the northwestern part of the watershed ,"[248, 6775, 18257, 622, 275, 248, 48902, 204]",( in,"[19, 272]",5.3125,gcg, SEC,"[18529, 94, 8209, 2070, 14, 19460, 42888, 32344, 64204, 36524, 41566, 56497, 58400, 53272, 52355, 62665, 1858, 32159, 64393, 27779, 15095, 26155, 10846, 56075, 16483, 21823, 15277, 8006, 46182, 60932, 23619, 9002, 25100, 60159, 61759, 42656, 58837, 20045, 3003, 52100, 20024, 51404, 16995, 1538, 4303, 33008, 38418, 8023, 17, 16325, 60454, 52287, 25467, 10972, 51323, 40297, 17001, 1245, 2598, 62991, 21749, 42725, 951, 16022]",64,1.484375,False,True,8
 by damage from the formation and growth of,"[431, 4233, 427, 248, 9962, 273, 3047, 275]", bubbles of,"[27131, 275]",4.53125,gcg,illant,"[60341, 51825, 17468, 44692, 736, 8241, 4150, 14271, 23359, 41514, 2135, 60642, 63703, 23807, 44273, 48356, 22417, 2393, 875, 20590, 617, 3866, 22986, 25858, 26170, 52649, 7133, 33768, 45695, 17183, 52546, 7267, 62114, 55909, 12400, 27115, 7035, 27363, 35122, 13006, 43490, 2489, 51385, 52891, 34999, 35476, 16, 24391, 13301, 486, 54534, 42640, 4932, 4721, 16599, 57556, 33600, 5935, 15780, 23908, 23108, 17, 10402, 16951]",64,0.71875,False,True,8
 the center of the writing have been interpreted,"[248, 3613, 275, 248, 2607, 413, 650, 23575]", by several,"[431, 1988]",3.4375,gcg, lawful,"[38754, 9935, 53035, 30374, 62, 26727, 12483, 22658, 60266, 37040, 58313, 259, 63168, 1937, 48291, 11771, 19906, 30104, 11852, 8259, 50794, 40289, 101, 40654, 51017, 53079, 27121, 34825, 30947, 47683, 50615, 9363, 59775, 31298, 21195, 44280, 46567, 31941, 20414, 32102, 70, 33326, 26337, 4077, 52450, 15720, 27524, 48503, 7252, 12778, 41409, 27547, 64179, 12606, 13554, 42977, 12667, 36822, 45671, 57294, 2174, 15465, 33505, 7648]",64,2.015625,False,False,8
 which the player participated for the team during,"[585, 248, 3850, 15737, 312, 248, 1255, 1365]", the season,"[248, 2120]",1.109375,base,,[],0,1.109375,True,True,8
 favored the Confederacy. Radicals,"[28579, 248, 29839, 1754, 204, 25, 6147, 19368]",", including","[204, 23, 1497]",2.671875,gcg,Jewish,"[51964, 2541, 62024, 50172, 51871, 45772, 19758, 19116, 44986, 42537, 49315, 10831, 4498, 62839, 38894, 167, 25123, 56521, 22086, 62167, 55859, 38427, 2723, 5504, 12361, 20704, 4414, 52261, 33757, 57622, 28357, 51815, 22860, 21132, 38782, 49526, 10640, 21123, 27078, 17459, 5566, 60265, 55181, 24777, 44963, 1444, 33372, 34275, 19970, 18728, 44078, 52262, 17454, 17679, 44396, 48583, 8850, 18823, 13479, 62879, 33563, 46663, 1819, 23787]",64,1.453125,False,False,8
" angle, was restored in the late","[10771, 204, 23, 398, 18687, 272, 248, 3297]", 20th,"[204, 423, 420]",1.0859375,gcg,DNA,"[30419, 40748, 41959, 49603, 25877, 33592, 50177, 45273, 49039, 64736, 33887, 36789, 4929, 18106, 62653, 17455, 58308, 880, 38878, 44249, 12047, 36427, 29082, 35337, 58942, 58236, 16756, 15148, 22597, 17106, 48110, 21391, 9987, 30460, 52269, 34871, 10912, 50967, 28828, 18273, 33841, 64112, 21933, 848, 49140, 1281, 53132, 62971, 3450, 46400, 63154, 20323, 55293, 16953, 63752, 22115, 49594, 63126, 27374, 43083, 48457, 54042, 44868, 56307]",64,0.32421875,False,True,8
( ~ 13 @.,"[19, 204, 105, 204, 1313, 204, 43, 25]",@ 8,"[43, 204, 35]",4.78125,gcg, Gloucester,"[62499, 17381, 1288, 63621, 62441, 23873, 45769, 21187, 10490, 24759, 59652, 30528, 13216, 9622, 16734, 3564, 34176, 41608, 60809, 57919, 56368, 35077, 58147, 7874, 50263, 5730, 7174, 55495, 436, 49981, 50124, 11610, 8141, 51572, 50332, 58683, 535, 59554, 39495, 50604, 56014, 56146, 34504, 35443, 56181, 16711, 10353, 6212, 62400, 4464, 36633, 5659, 14288, 4105, 45907, 53042, 45835, 20069, 10482, 951, 29051, 13894, 20498, 8941]",64,1.296875,False,False,8
" variant, the B @-","[16066, 204, 23, 248, 341, 204, 43, 24]",@ 57,"[43, 204, 5831]",5.0,gcg, obese,"[34949, 57423, 41430, 6326, 57305, 63652, 8516, 56867, 6854, 1979, 60121, 17260, 24793, 9424, 28772, 14491, 57532, 55620, 44626, 19175, 8608, 1030, 35877, 38384, 19655, 5251, 10206, 52440, 60428, 33345, 36330, 2608, 46601, 3947, 57501, 33391, 61627, 2040, 11642, 47687, 32319, 56498, 38790, 2274, 20095, 24875, 3769, 46800, 18270, 55590, 50933, 13892, 42737, 42937, 37955, 42912, 44165, 17005, 1209, 2978, 37825, 20127, 8186, 5831]",64,0.7890625,False,True,8
 of Croydon North West in ,"[275, 10167, 3499, 245, 3082, 3431, 272, 204]",1981 and ,"[2747, 28, 273, 204]",2.453125,gcg,sis,"[10407, 28334, 309, 29294, 22609, 49156, 54974, 10722, 19496, 63971, 50396, 21995, 62433, 25650, 80, 40560, 43659, 34243, 1095, 14674, 27757, 16566, 53237, 49370, 37931, 2475, 48073, 18575, 64177, 32204, 15891, 50242, 41067, 41966, 10400, 40013, 10850, 40776, 21238, 42939, 37327, 57501, 26468, 38160, 13190, 7179, 53471, 21016, 64272, 32324, 45438, 71, 15, 573, 49790, 27896, 9292, 61871, 8856, 58951, 46881, 41944, 36237, 44826]",64,0.6171875,False,True,8
@-@ la @-@,"[43, 24, 43, 572, 204, 43, 24, 43]", Tonuatua,"[17250, 96, 249, 4951]",7.21875,gcg, TU,"[49413, 31974, 18568, 58799, 40662, 53564, 34694, 45700, 6377, 53963, 23947, 2754, 29428, 39400, 35489, 7996, 53505, 35424, 63795, 59782, 33077, 45133, 48029, 15952, 21328, 17434, 915, 4776, 23043, 30086, 25499, 18155, 58452, 24245, 48749, 45869, 13495, 18572, 15150, 10258, 68, 16544, 48288, 9301, 6831, 55193, 60618, 35726, 37219, 42531, 25, 20058, 50523, 393, 46745, 54168, 27453, 36436, 17250, 20257, 249, 103, 14957, 29155]",64,1.1875,False,True,8
 30 varieties of loose leaf teas ,"[204, 1067, 15955, 275, 10636, 11876, 23032, 204]",", fair @","[23, 3488, 204, 43]",6.5,gcg, Beat,"[14542, 40015, 39671, 20043, 59562, 43069, 32738, 22834, 17952, 59761, 59811, 52892, 1204, 5059, 44542, 20411, 9577, 19207, 47888, 8489, 23102, 5354, 8489, 15045, 39053, 20712, 5893, 9609, 9309, 47699, 41866, 34714, 22978, 26013, 11866, 14034, 529, 43, 26601, 60750, 58325, 55781, 3488, 103, 64255, 52389, 61817, 40429, 34400, 38750, 13951, 27551, 34622, 13356, 33903, 2572, 33635, 62636, 31949, 36213, 31927, 62973, 61448, 3488]",64,2.734375,False,False,8
 collected from the seats near the focal point,"[8351, 427, 248, 10628, 2578, 248, 23376, 1151]", and from Frank ,"[273, 427, 6425, 204]",5.84375,gcg, richt,"[31107, 56864, 51851, 65, 35911, 27399, 39022, 21428, 43, 50315, 25566, 13856, 61886, 41968, 24887, 44386, 21084, 44977, 10502, 37953, 19376, 31399, 15206, 19542, 17842, 10356, 65020, 29877, 24897, 1477, 4831, 42568, 34008, 6948, 4897, 24557, 46969, 12637, 52429, 7928, 52685, 963, 5483, 13588, 38524, 43780, 886, 16573, 42996, 13961, 40403, 19620, 53977, 8574, 15064, 38165, 791, 48698, 54663, 20992, 51473, 49128, 22924, 6425]",64,2.71875,False,False,8
", / -jə / ), officially the Commonwealth","[23, 204, 26, 204, 24, 85, 61112, 204, 26, 204, 20, 204, 23, 11837, 248, 25272]", of Australia,"[275, 5403]",0.40625,base,,[],0,0.40625,True,True,16
 become known as Vyasa – compiler of the Vedas and author of the,"[1904, 2245, 345, 40136, 15012, 204, 600, 32501, 275, 248, 34216, 277, 273, 2402, 275, 248]", Puranas,"[10684, 12994]",1.90625,gcg, THIS,"[18891, 31737, 36166, 63569, 3981, 36180, 6675, 30040, 37191, 4342, 27326, 36734, 44397, 26401, 28870, 37447, 45299, 62232, 45275, 47768, 6358, 21502, 8040, 59187, 25081, 49907, 33005, 3285, 24090, 51813, 24034, 34497, 52931, 45005, 23868, 5485, 35373, 23902, 50532, 52763, 51609, 22541, 29379, 14839, 259, 47792, 9564, 4846, 25626, 42166, 48553, 2368, 5611, 50173, 14927, 29709, 44746, 4935, 21605, 12962, 12731, 58334, 54612, 48004]",64,0.1357421875,False,True,16
" day, the JTWC discontinued advisories, and the IMD","[1002, 204, 23, 248, 462, 63, 24964, 39799, 8160, 1662, 204, 23, 273, 248, 295, 11722]", downgraded,"[901, 15896]",2.0,greedy, Chiropractic,[51916],1,1.03125,False,True,16
". At the height of the storm, a total of 270 residents sought","[25, 1570, 248, 5518, 275, 248, 7695, 204, 23, 241, 2724, 275, 204, 18003, 6127, 10754]", refuge in,"[11903, 272]",0.7109375,base,,[],0,0.7109375,True,True,16
( Dr. Dre ) 187um Killa features several guest vocalists,"[19, 2609, 25, 33875, 204, 20, 204, 10661, 381, 531, 4382, 2360, 1988, 7749, 15189, 1351]",", including","[204, 23, 1497]",2.109375,gcg,M,"[56, 15702, 45846, 3183, 47869, 42239, 4512, 277, 60188, 4175, 17873, 49721, 19473, 47538, 43602, 10986, 6400, 2209, 21510, 30224, 10091, 7, 288, 50223, 134, 28336, 53792, 38978, 48280, 1726, 1818, 17218, 7676, 45567, 26446, 57445, 22512, 41085, 28348, 34502, 62199, 58725, 60810, 50933, 3346, 18960, 50322, 1419, 43905, 505, 341, 495, 20529, 36166, 36974, 38731, 62241, 12299, 14144, 49929, 4990, 19541, 34885, 17477]",64,0.75390625,False,False,16
 was less complimentary. After examining the garrison company's drill in,"[398, 1499, 20245, 204, 25, 2539, 22346, 248, 294, 37476, 1438, 204, 18, 94, 19065, 272]", artillery and infantry,"[38084, 273, 44508]",3.796875,gcg,ier,"[812, 56427, 29520, 21806, 27647, 55690, 61065, 51924, 58880, 54696, 44118, 272, 6853, 49630, 47648, 33128, 5696, 36133, 22294, 57248, 34477, 45767, 16177, 21463, 19617, 18034, 63056, 30391, 3386, 37977, 8788, 2922, 21693, 20325, 44925, 23913, 9944, 53284, 64203, 60574, 42153, 16825, 20300, 19203, 14730, 7976, 28713, 39386, 60013, 44829, 193, 22705, 18205, 62623, 4927, 29233, 3985, 32548, 56630, 56525, 24458, 10290, 997, 57276]",64,1.78125,False,False,16
" production crew used fruit juices as wine, ginger ale as brandy, and","[3146, 8994, 1042, 6568, 31145, 345, 5657, 204, 23, 18386, 9378, 345, 59355, 204, 23, 273]", cold tea as,"[4134, 6696, 345]",3.0625,gcg, facial,"[14704, 55381, 23413, 33381, 12631, 21488, 11723, 42600, 47856, 41838, 15903, 25575, 42916, 13780, 5027, 34771, 51164, 26525, 16635, 157, 246, 4, 61483, 33862, 28112, 61431, 35969, 7916, 54788, 28922, 33722, 3798, 33258, 3183, 41135, 6843, 63972, 48580, 23556, 53561, 3156, 25103, 46685, 6691, 25811, 9243, 45779, 3022, 60016, 38016, 60904, 20243, 1295, 7104, 19351, 50585, 35121, 5397, 23075, 9424, 21486, 53197, 18425, 29018]",64,1.859375,False,False,16
" of the best episodes of the show in years. "" Alex Rocha","[275, 248, 935, 12144, 275, 248, 1049, 272, 909, 204, 25, 204, 13, 5579, 10044, 4733]", of TV Guide,"[275, 3559, 7591]",2.71875,gcg,________________________________________________________________,"[43165, 32596, 60944, 42415, 57737, 16989, 47140, 62025, 3801, 8139, 41527, 55643, 19222, 15430, 63262, 5098, 8548, 33206, 28688, 24495, 59016, 62570, 42015, 42453, 28703, 27508, 50635, 41124, 55066, 9780, 40008, 56401, 51336, 619, 54733, 56480, 8282, 688, 37042, 44549, 41264, 42319, 27780, 53767, 45365, 22593, 35170, 49958, 10407, 23749, 33012, 35491, 42845, 5595, 40, 11518, 5525, 28981, 759, 13395, 55659, 38822, 53127, 7609]",64,0.7265625,False,True,16
" after Colin Todd was sacked on 12 February 2007, City","[852, 25930, 18586, 398, 247, 18059, 313, 204, 928, 4286, 204, 853, 34, 204, 23, 2681]", chairman Julian Rhodes made,"[17686, 26769, 38843, 1021]",3.78125,gcg, nest,"[12928, 61707, 32395, 38819, 39179, 45430, 151, 51200, 47497, 13019, 59109, 50438, 22782, 273, 27118, 46866, 14610, 64001, 60532, 1428, 26508, 58656, 37737, 1102, 32715, 58517, 39482, 41678, 55890, 20761, 37401, 28231, 1384, 6819, 17654, 50746, 60968, 7843, 3197, 58725, 1972, 35663, 28854, 57584, 29771, 34183, 20043, 563, 3302, 52535, 4692, 36773, 47973, 18420, 19048, 31504, 6949, 19170, 18923, 45299, 17285, 27101, 8585, 45361]",64,2.09375,False,False,16
"o State and Bayelsa State, Nigeria. While some local populations","[90, 2683, 273, 5680, 1097, 76, 2683, 204, 23, 12727, 204, 25, 3249, 596, 1783, 13459]", are aware that the,"[362, 3671, 325, 248]",2.984375,gcg, participate,"[7617, 25201, 554, 18946, 10057, 2605, 35997, 951, 38662, 61313, 57421, 27865, 23621, 31247, 17685, 26746, 58574, 24024, 5512, 48366, 2939, 21246, 52679, 39947, 19496, 61832, 63217, 56493, 39509, 25279, 20372, 56088, 15235, 26668, 29493, 24202, 27439, 48594, 12074, 53633, 30296, 51724, 25986, 18927, 1415, 40367, 26875, 7936, 14721, 2506, 33208, 25986, 27253, 46417, 579, 997, 951, 7494, 472, 50018, 14328, 19581, 50040, 25405]",64,1.046875,False,False,16
" the Paraguayan national capital on 3 January 1869, increasingly sick","[248, 63384, 23573, 3432, 4236, 313, 204, 30, 3675, 204, 10380, 36, 204, 23, 9064, 6856]", and depressed.,"[273, 22822, 204, 25]",2.515625,gcg, Pier,"[12754, 1592, 20547, 40, 8126, 25740, 34618, 22822, 44258, 45008, 55399, 454, 28783, 9319, 861, 54751, 48590, 5, 59920, 30810, 18006, 30514, 34641, 589, 56456, 20266, 58074, 58754, 48050, 3148, 60055, 60488, 19343, 51242, 38566, 31400, 24956, 61461, 249, 30460, 18020, 49632, 61593, 57052, 40684, 21158, 9765, 28967, 4366, 33428, 54672, 22895, 50772, 50367, 19663, 51246, 45369, 39814, 8212, 46146, 25740, 40135, 32157, 17913]",64,0.392578125,False,True,16
", after some refinements the plan came to fruition three years later as the Junior","[23, 852, 596, 23606, 3387, 248, 1353, 2001, 271, 52764, 1373, 909, 2185, 345, 248, 17358]", Equipment and Administrative Training,"[13223, 273, 30157, 8113]",6.375,gcg, Nancy,"[19390, 48846, 57826, 53223, 3888, 39191, 46327, 51279, 61597, 20987, 41812, 424, 40494, 30583, 44010, 432, 22376, 46082, 52386, 17722, 13716, 108, 55431, 53226, 17704, 55450, 14971, 32683, 11778, 52760, 51374, 49359, 57624, 4, 60573, 12719, 23715, 1212, 16320, 3768, 357, 18534, 36441, 62721, 21650, 46768, 16167, 47951, 21963, 48270, 13223, 60580, 30087, 11105, 31646, 64714, 22961, 1584, 8955, 37324, 31703, 51253, 48228, 30157]",64,0.8046875,False,True,16
 Game to the New York Giants. The 1942 Chicago Bears posted an 11 – 0 record but lost in the 1942 NFL Championship,"[6351, 271, 248, 1184, 2798, 23779, 204, 25, 390, 204, 5387, 29, 6685, 25392, 5637, 267, 204, 1069, 204, 600, 204, 27, 2081, 480, 3208, 272, 248, 204, 5387, 29, 11099, 15224]", Game to,"[6351, 271]",0.35546875,base,,[],0,0.35546875,True,True,32
"@ year terms. Councillors are elected in thirds, with elections held in three years out of every four @-@ year period. Thus","[43, 649, 3072, 204, 25, 43036, 63593, 362, 11356, 272, 59230, 204, 23, 335, 12148, 3053, 272, 1373, 909, 495, 275, 759, 1855, 204, 43, 24, 43, 649, 2397, 204, 25, 7947]",",","[204, 23]",0.390625,base,,[],0,0.390625,True,True,32
", which gets Sonic arrested. Amy rescues him, but Shadow, Eggman, and the duplicitous Rouge escape to the space colony","[23, 585, 3418, 35482, 11132, 204, 25, 16336, 9569, 1022, 801, 204, 23, 480, 22732, 204, 23, 17485, 1342, 204, 23, 273, 248, 16850, 5791, 498, 34075, 9283, 271, 248, 2151, 31424]", ARK,"[7590, 54]",0.54296875,base,,[],0,0.54296875,True,True,32
"3 film Crime Story starring Jackie Chan was partly filmed in the deserted Walled City, and includes real scenes of building explosions. A walled neighbourhood called","[30, 2675, 20024, 9817, 22749, 24222, 20658, 398, 17455, 29818, 272, 248, 44931, 367, 6466, 2681, 204, 23, 273, 3026, 1059, 10463, 275, 2526, 43529, 204, 25, 317, 3058, 269, 27605, 1964]", the Narrow,"[248, 60721]",4.625,gcg, Narrow,"[60721, 275, 40132, 30115, 12657, 29668, 54961, 9188, 27883, 245, 38001, 35499, 60721, 13302, 18367, 18031, 721, 11906, 20185, 43757, 50607, 9619, 56739, 36656, 34699, 4513, 13165, 44931, 39449, 37813, 25917, 23472, 29777, 247, 30978, 44778, 32633, 61362, 27033, 19283, 580, 28130, 9990, 31997, 55321, 26646, 842, 45560, 8723, 7494, 33266, 375, 8069, 54328, 15384, 32287, 4769, 35560, 40175, 46256, 58766, 5414, 63316, 59231]",64,0.62109375,False,True,32
" After the defeat, Harald and the Varangian Guard were called back to Constantinople, following Maniakes'imprisonment by the emperor and","[2539, 248, 14287, 204, 23, 3439, 3661, 273, 248, 12973, 642, 715, 9949, 646, 1964, 743, 271, 54747, 667, 204, 23, 1863, 1676, 84, 1113, 204, 18, 37000, 431, 248, 36821, 273]", the onset of,"[248, 22041, 275]",2.671875,gcg, OC,"[30836, 52773, 27203, 27361, 2995, 40552, 10457, 19, 29430, 42553, 50015, 53644, 29834, 61042, 3749, 11034, 22597, 38257, 33336, 4, 47333, 2702, 39905, 53621, 25732, 41891, 34704, 42828, 44779, 32189, 4860, 62507, 32469, 56286, 361, 16004, 50991, 12373, 3283, 8043, 41409, 45209, 23050, 41858, 35907, 46413, 27087, 37434, 48751, 62249, 58176, 17588, 54250, 56551, 33063, 28854, 33325, 10928, 30022, 4310, 898, 26105, 7458, 2640]",64,1.921875,False,False,32
" 8 @.@ 5 out of ten with his EGM staff ), argue that the game's limitations are made up for","[204, 35, 204, 43, 25, 43, 204, 32, 495, 275, 3020, 335, 545, 399, 18504, 2900, 204, 20, 204, 23, 10976, 325, 248, 1404, 204, 18, 94, 12541, 362, 1021, 510, 312]", by its strengths,"[431, 701, 17290]",2.296875,gcg,ynt,"[20426, 32676, 46902, 7366, 28810, 48060, 39513, 62239, 62700, 852, 18838, 56458, 22267, 30651, 46908, 11491, 18471, 4968, 9124, 27277, 482, 3421, 25928, 58947, 15744, 11087, 4, 6207, 29146, 13938, 43323, 29740, 58583, 11963, 40967, 38527, 6175, 525, 36635, 42157, 26330, 16467, 10299, 5372, 59934, 11630, 17474, 7573, 769, 17934, 24631, 59010, 31213, 38985, 17290, 52448, 53272, 43576, 28945, 28522, 5868, 746, 50505, 16332]",64,0.1591796875,False,True,32
" of this episode were generally positive. Common Sense Media gave the episode three out of five stars, calling it a "" ribald but often hilarious satire","[275, 414, 6699, 646, 4701, 3508, 204, 25, 10493, 31561, 6072, 3416, 248, 6699, 1373, 495, 275, 2505, 6631, 204, 23, 6208, 334, 241, 204, 13, 11840, 3661, 480, 1764, 20093, 54074]", of fantasy favorite,"[275, 12597, 3263]",6.46875,gcg, beers,"[25516, 39356, 54300, 42277, 7507, 17102, 44306, 38418, 47666, 44916, 35854, 47166, 14404, 5894, 13325, 60229, 23851, 43539, 29968, 10401, 35350, 4905, 61792, 2153, 5833, 13347, 26789, 46235, 47140, 34809, 56282, 10710, 849, 29924, 39594, 36338, 54863, 61725, 36021, 18293, 42794, 1696, 18063, 33089, 44443, 10376, 3969, 44823, 47561, 35483, 38943, 27383, 52702, 36874, 28272, 58973, 29824, 34541, 57316, 6873, 55423, 54584, 2723, 40702]",64,3.515625,False,False,32
" Cradle Snatchers. After the success of The Cradle Snatchers, Stuart would star in several shorts, many of which again paired","[4309, 36677, 7930, 249, 10690, 204, 25, 2539, 248, 1823, 275, 390, 4309, 36677, 7930, 249, 10690, 204, 23, 29424, 631, 4177, 272, 1988, 18159, 204, 23, 860, 275, 585, 968, 19183]", him with his,"[801, 335, 545]",1.0078125,base,,[],0,1.0078125,True,True,32
