question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
 from Farnborough,"[427, 378, 1062, 21345]",", although a","[204, 23, 4424, 241]",4.75,gcg, Exhibition,"[30014, 3835, 58243, 18342, 26392, 42287, 37254, 148, 51078, 1038, 48319, 32568, 19775, 25262, 427, 427, 60104, 38162, 3240, 2495, 43569, 7491, 32206, 10510, 15981, 20749, 58387, 52287, 40523, 28295, 26491, 9530, 59909, 47660, 43212, 28386, 50248, 53101, 49257, 22222, 29507, 28175, 41682, 61145, 9736, 46442, 14115, 43500, 4424, 54049, 638, 34253, 45228, 35215, 28102, 6942, 3213, 18816, 64052, 56108, 11249, 5085, 193, 54351]",64,2.234375,False,False,4
 real estate owned by,"[1059, 5513, 8439, 431]", the Jewish Community of,"[248, 9272, 5913, 275]",3.71875,gcg,"""><","[9076, 63917, 21998, 41680, 341, 51270, 27541, 26331, 61918, 36404, 28080, 58651, 55708, 33809, 78, 7649, 20996, 26415, 3543, 31843, 818, 5042, 35449, 64711, 8787, 30014, 53518, 24210, 24080, 13880, 50179, 34976, 47480, 26562, 16971, 10711, 56030, 8358, 9356, 62979, 14102, 11693, 6856, 16681, 49037, 51632, 51243, 41261, 6606, 3068, 46219, 62885, 250, 47131, 31346, 2821, 27259, 62131, 42761, 256, 27112, 57468, 11536, 57763]",64,0.462890625,False,True,4
", high waves from the storm left one","[23, 986, 11612, 427, 248, 7695, 1786, 532]", ship ,"[5938, 204]",4.5625,gcg,FIN,"[26546, 12859, 38640, 45847, 20228, 42055, 62687, 54017, 58580, 54670, 59408, 3052, 24257, 14661, 15050, 39510, 4920, 63456, 14330, 4292, 31180, 9078, 52074, 60844, 18136, 37106, 59832, 23223, 11882, 30486, 18946, 4751, 15990, 45707, 18381, 894, 50264, 56929, 26421, 768, 39532, 39600, 6232, 57996, 373, 11361, 417, 41191, 41130, 30232, 39061, 50960, 50882, 8982, 45618, 1621, 24918, 42121, 5409, 17328, 27785, 2585, 29514, 13118]",64,1.140625,False,True,8
 Bergeron and Spatial Synoptic Classification systems,"[45483, 245, 273, 64107, 20101, 52192, 39185, 2876]", focus on,"[1966, 313]",4.9375,gcg,!==,"[23572, 11251, 6717, 46074, 28600, 2109, 23986, 60684, 53163, 45549, 802, 7627, 32229, 64107, 5114, 46919, 30241, 24726, 23667, 21332, 24188, 44218, 8984, 2418, 59365, 46354, 17111, 18696, 50192, 57619, 28090, 32458, 55505, 53032, 2214, 30733, 8247, 16467, 60257, 61636, 45817, 25505, 22272, 41807, 275, 35542, 52832, 37027, 23888, 41631, 40311, 52190, 12053, 37474, 530, 5328, 10166, 64207, 15058, 37944, 5414, 23388, 27833, 31584]",64,1.078125,False,True,8
 is a significant part of the work of,"[304, 241, 2589, 622, 275, 248, 633, 275]", the diving,"[248, 21309]",7.15625,gcg, concurrent,"[27853, 53180, 7303, 34206, 337, 9209, 46886, 9380, 49123, 48050, 1199, 37754, 26703, 50416, 40476, 13554, 28357, 51731, 6605, 49425, 40087, 21458, 26088, 44513, 10537, 35244, 29512, 39694, 59927, 17388, 38374, 63612, 26296, 20292, 7720, 10606, 22251, 27148, 44307, 10237, 23901, 10284, 31947, 55491, 11289, 6801, 16434, 56339, 45112, 4508, 3554, 23212, 11568, 59747, 579, 12053, 48642, 52708, 23552, 29772, 4755, 23824, 14712, 55169]",64,0.3828125,False,True,8
ondraty Ryleyev ,"[591, 4917, 100, 382, 1790, 5700, 97, 204]",. It,"[25, 605]",5.375,gcg,advanced,"[63539, 48856, 31825, 7909, 20318, 40103, 50200, 59869, 62943, 28577, 48754, 45376, 22522, 540, 13107, 445, 63809, 53919, 373, 19526, 23338, 4753, 16328, 889, 2264, 14241, 20512, 13121, 7061, 17385, 24338, 35636, 34252, 23888, 3494, 22259, 49468, 600, 3279, 34870, 32844, 13110, 5019, 43023, 43924, 62601, 23176, 14996, 28332, 59934, 379, 385, 52238, 48942, 13833, 60552, 23711, 22574, 20765, 3133, 7258, 19240, 48161, 30367]",64,1.9140625,False,False,8
 the age of 19. On,"[248, 2521, 275, 204, 660, 204, 25, 1440]", 28 August,"[204, 2086, 3333]",2.96875,gcg, rum,"[9829, 52713, 11106, 32224, 28831, 2078, 54761, 30864, 27485, 4215, 33538, 18103, 50469, 64666, 57248, 4051, 26688, 45299, 18467, 52964, 11268, 3528, 9958, 47347, 17554, 13993, 64165, 57826, 13448, 23891, 23805, 51071, 39553, 41658, 35690, 49517, 49807, 28010, 63800, 23376, 12172, 57365, 32932, 33073, 2541, 6705, 17678, 36413, 11880, 52266, 11683, 38712, 19608, 19590, 10387, 741, 13653, 30874, 47754, 35250, 6304, 263, 52880, 62341]",64,1.21875,False,False,8
 was foremost that the new songs worked on,"[398, 23044, 325, 248, 627, 6640, 3320, 313]", an emotional level,"[267, 6813, 1445]",1.59375,gcg,ion,"[280, 11873, 59671, 29641, 791, 13276, 37947, 30728, 49429, 19882, 1415, 8378, 31545, 35218, 60818, 14465, 4872, 20373, 13653, 32201, 21909, 46339, 40554, 32840, 13420, 2476, 12129, 30696, 13018, 18580, 19171, 22860, 61678, 40406, 13464, 1705, 60358, 8436, 2598, 42452, 40885, 41916, 10615, 60657, 4010, 64768, 10252, 19190, 5984, 50204, 11758, 2259, 56969, 14292, 58934, 9189, 39074, 6289, 62614, 40940, 7494, 38279, 3133, 23534]",64,0.53125,False,True,8
 McGovern remained neutral. McGovern,"[16422, 4013, 8895, 11430, 204, 25, 16422, 4013]", hosted all three,"[11465, 455, 1373]",5.4375,gcg,../../,"[14416, 49660, 45427, 34064, 35955, 8273, 63365, 50552, 44320, 18826, 60109, 32982, 62913, 44733, 58984, 43608, 1861, 28141, 45098, 1927, 8584, 124, 14706, 4459, 24988, 49233, 49063, 59379, 21188, 32475, 29523, 20671, 10735, 60841, 25375, 2967, 42669, 5787, 17604, 11310, 32541, 29253, 30804, 26667, 53524, 480, 7551, 23808, 35790, 28341, 40303, 8183, 20187, 54316, 4324, 28040, 242, 51990, 50070, 50962, 29794, 55724, 11390, 8322]",64,1.6953125,False,False,8
 than the soft fleece. The fleece,"[661, 248, 1937, 44554, 204, 25, 390, 44554]", may also be,"[724, 614, 314]",3.21875,gcg,enne,"[14421, 32292, 63979, 9329, 21590, 43962, 14487, 22823, 38561, 23928, 44977, 40102, 39798, 30119, 13161, 14980, 43296, 198, 26037, 54553, 30957, 62426, 50349, 89, 18440, 899, 132, 57048, 36776, 36164, 23681, 4539, 37456, 50272, 46686, 51950, 52932, 17981, 20, 54427, 17842, 19474, 22795, 31067, 43899, 25277, 48559, 353, 53027, 57143, 27107, 1566, 45986, 47639, 62708, 12266, 33573, 10957, 29996, 47972, 35915, 1115, 15138, 3]",64,1.078125,False,False,8
", the fossil skeleton was preserved with a","[23, 248, 20582, 38012, 398, 22161, 335, 241]", coat of filamentous,"[10158, 275, 61212, 498]",3.890625,gcg,Vo,"[29475, 57126, 61212, 98, 31988, 38012, 33128, 242, 8095, 50300, 30220, 36838, 5982, 44777, 17206, 52863, 46530, 42134, 53194, 33767, 1225, 13144, 59577, 52689, 14013, 38224, 42756, 43808, 5385, 36465, 23108, 53607, 57753, 46944, 4993, 2937, 29234, 8147, 31521, 48959, 10913, 13408, 52636, 26655, 59674, 15197, 12567, 28062, 2365, 504, 25833, 4144, 51873, 8355, 58121, 868, 25651, 50179, 46520, 60134, 3962, 62045, 37, 8591]",64,0.5390625,False,True,8
 offensive to Muslims. In October ,"[12750, 271, 16638, 204, 25, 529, 3692, 204]","2012,","[626, 29, 204, 23]",1.515625,gcg,Fact,"[27781, 3954, 4826, 25461, 36641, 655, 44709, 21292, 42546, 49624, 23808, 49818, 61146, 50645, 23612, 49286, 61975, 60666, 43917, 51238, 24413, 30996, 40168, 71, 35508, 55660, 54125, 57782, 35944, 57479, 40711, 50375, 54831, 160, 3183, 1468, 48748, 30252, 29166, 53291, 40291, 41333, 41931, 6957, 31874, 39083, 54443, 43104, 52028, 5285, 43531, 13858, 29728, 40872, 46232, 14458, 57036, 10736, 52529, 12576, 55490, 7410, 40477, 31014]",64,0.11865234375,False,True,8
@-@ meter freestyle relay for the,"[43, 24, 43, 16470, 59238, 28287, 312, 248]", winning U.S,"[6336, 493, 25, 62]",2.5625,gcg,inse,"[20800, 16546, 60044, 44224, 46781, 30121, 50200, 59421, 40569, 53638, 5414, 326, 25035, 63626, 2635, 28069, 62332, 10711, 18367, 49597, 57578, 51653, 2917, 55411, 24310, 28563, 59405, 52824, 56240, 19082, 33615, 48802, 20787, 18823, 5012, 56808, 16908, 59147, 49162, 59492, 2325, 101, 30993, 56740, 51497, 61453, 54804, 24752, 35034, 37378, 4801, 61004, 47514, 42254, 51990, 7886, 9200, 42236, 27157, 53335, 21590, 26612, 12480, 294]",64,0.412109375,False,True,8
 – 0 lead. After,"[204, 600, 204, 27, 1210, 204, 25, 2539]", his first attempt was,"[545, 772, 3537, 398]",3.984375,gcg,«,"[2577, 57598, 45605, 61420, 31246, 37401, 45722, 63182, 47388, 11047, 46526, 263, 55522, 40810, 48769, 32426, 64132, 29269, 3572, 28604, 52806, 52164, 35589, 7306, 60237, 38370, 31974, 20925, 12727, 21144, 59272, 33609, 5965, 122, 56499, 24704, 34467, 5026, 25158, 2066, 56874, 50668, 33666, 40124, 36848, 11951, 37835, 44918, 259, 24215, 25247, 9955, 11764, 18876, 5868, 24827, 4770, 1272, 563, 51240, 33988, 20379, 17788, 444]",64,2.890625,False,False,8
cher Parkway to be widened west of NY 27 to accommodate a carpool and,"[4123, 42496, 271, 314, 37612, 9158, 275, 6577, 204, 2102, 271, 13973, 241, 953, 11304, 273]", bus lane,"[964, 18001]",0.71484375,base,,[],0,0.71484375,True,True,16
" diamond is mechanically and chemically stable, it can be used as an electrode under","[14450, 304, 54076, 273, 57497, 8567, 204, 23, 334, 418, 314, 1042, 345, 267, 47779, 813]", conditions that,"[3192, 325]",3.078125,gcg, within,"[1574, 31459, 53043, 40824, 21947, 1418, 59210, 31246, 24419, 64743, 50053, 16250, 20170, 19338, 17453, 58834, 102, 36546, 168, 61656, 25886, 39442, 16673, 18498, 14240, 13268, 49103, 34380, 28847, 52676, 42671, 47837, 51110, 50289, 16717, 55711, 37833, 48936, 38867, 44932, 45985, 32157, 24276, 31459, 47677, 27663, 52932, 41672, 2440, 13006, 8601, 21391, 27598, 17052, 1350, 26486, 61847, 23271, 997, 33193, 39734, 17619, 34112, 28486]",64,1.75,False,False,16
" of Steel, playing Martha Kent. Snyder said of her casting,","[275, 10188, 204, 23, 3133, 25012, 10611, 204, 25, 41729, 746, 275, 573, 19084, 204, 23]"," ""","[204, 13]",0.3203125,base,,[],0,0.3203125,True,True,16
 could be faster. The Bureau of Ships then considered and discarded designs that would,"[765, 314, 6104, 204, 25, 390, 14549, 275, 53178, 832, 3558, 273, 34208, 7006, 325, 631]", move these,"[1822, 783]",5.8125,gcg, bureau,"[28149, 28494, 41601, 15064, 39763, 55570, 56498, 21679, 31416, 49906, 60100, 60929, 49688, 3428, 31556, 50026, 45045, 35065, 44753, 41128, 13899, 23987, 39045, 48087, 49253, 32161, 50139, 57454, 51996, 17362, 14818, 31769, 60785, 12296, 64156, 35563, 12550, 49225, 46255, 11471, 23817, 54413, 36054, 1792, 48087, 63454, 50166, 29277, 52893, 52893, 10477, 8716, 18866, 29193, 19065, 5110, 39404, 8494, 24306, 563, 52052, 58660, 53802, 13118]",64,3.09375,False,False,16
" the most powerful being in the world. However, Aladdin points","[248, 758, 4452, 1003, 272, 248, 1079, 204, 25, 2071, 204, 23, 1031, 2208, 242, 2705]", out the Genie,"[495, 248, 52064]",2.265625,gcg,schedule,"[56456, 10631, 21194, 30514, 64115, 35962, 19391, 44510, 25492, 21446, 770, 28712, 545, 19965, 3385, 31751, 3294, 18324, 7625, 64123, 45525, 396, 40934, 58139, 7360, 1581, 146, 103, 22838, 37436, 276, 24850, 39407, 12428, 16946, 279, 21232, 51817, 36863, 17837, 4870, 53946, 12048, 38824, 8413, 2813, 28908, 1497, 23632, 49810, 42937, 5110, 14643, 30460, 43442, 44375, 10921, 45444, 12052, 34229, 367, 36881, 52064, 13484]",64,0.82421875,False,False,16
" "" dour musings on faith and religion "" have marked it as","[204, 13, 265, 377, 1454, 621, 313, 4921, 273, 8271, 204, 13, 413, 9673, 334, 345]"," "" one","[204, 13, 532]",1.4296875,gcg, visceral,"[52821, 30672, 16105, 8725, 6134, 9826, 38680, 14926, 21248, 38110, 1351, 51561, 62659, 34607, 50176, 29871, 28501, 7440, 1098, 662, 10922, 51584, 47572, 15015, 16861, 7827, 22491, 25483, 15548, 47027, 19469, 63814, 34981, 11819, 3501, 877, 62270, 2816, 6593, 38505, 6789, 39714, 27232, 41671, 17387, 2438, 12134, 2541, 4188, 15483, 18871, 27294, 28286, 55746, 375, 42524, 11511, 18, 14395, 62053, 33886, 41716, 26515, 4678]",64,0.2353515625,False,True,16
" ft ), and the chloride concentration was 3 @.@","[12094, 204, 20, 204, 23, 273, 248, 37543, 10533, 398, 204, 30, 204, 43, 25, 43]", 5 millig,"[204, 32, 58944]",4.125,gcg,vall,"[51847, 11922, 13670, 23137, 29478, 29323, 49854, 42248, 37581, 62907, 2726, 4679, 54806, 9533, 483, 35122, 17567, 3442, 12101, 12711, 48711, 37129, 18519, 46778, 798, 63561, 46975, 59051, 2541, 61991, 27868, 1029, 43609, 15086, 16873, 271, 49986, 56986, 58938, 42789, 8660, 9474, 63016, 3335, 36642, 17438, 61210, 26277, 22793, 15550, 64176, 64749, 290, 21986, 30311, 44579, 2808, 8068, 40170, 2503, 13757, 48711, 5707, 43316]",64,1.796875,False,False,16
" published for the first time : "" Ultimatum "" in The","[4002, 312, 248, 772, 601, 204, 37, 204, 13, 8835, 34719, 381, 204, 13, 272, 390]", Listener ,"[4702, 867, 204]",2.6875,gcg, anomal,"[44027, 942, 38527, 51988, 18242, 4266, 26491, 39156, 7321, 1214, 9337, 21857, 64142, 1720, 48688, 61640, 50646, 3441, 18157, 25626, 3824, 4578, 21183, 11456, 53243, 49655, 61146, 40222, 46776, 33932, 103, 6237, 19836, 688, 61260, 1914, 32923, 7225, 62434, 23558, 27997, 46228, 10284, 8320, 24742, 55080, 13351, 15866, 5872, 62530, 12161, 9972, 282, 42571, 37010, 76, 11422, 28319, 43329, 52323, 9974, 13742, 53295, 26755]",64,0.482421875,False,True,16
"'s interim government, who fled from Washington @-@ on","[204, 18, 94, 26372, 2183, 204, 23, 569, 22032, 427, 4868, 204, 43, 24, 43, 313]", @-@,"[204, 43, 24, 43]",1.8984375,gcg,|,"[103, 64278, 44524, 19544, 61653, 34147, 4667, 28525, 35126, 10589, 41056, 1885, 27953, 51653, 42732, 45287, 55982, 53163, 18691, 41083, 21983, 31900, 37151, 6427, 60762, 60684, 42642, 14293, 45343, 54459, 45343, 53200, 14222, 53392, 14241, 59921, 10642, 54584, 11477, 47573, 454, 47413, 61211, 694, 45129, 12589, 19154, 39924, 16266, 54337, 62470, 27277, 10267, 18429, 57274, 61066, 13286, 53801, 17970, 64494, 52118, 56070, 54811, 12540]",64,0.11376953125,False,True,16
38 Squadron from the Army's 173rd Surveillance Squadron on 20,"[3491, 56647, 427, 248, 9475, 204, 18, 94, 204, 21171, 5138, 50787, 56647, 313, 204, 423]", November 2009,"[3895, 204, 853, 36]",1.8203125,gcg, Cin,"[21598, 42656, 40939, 8604, 10213, 4363, 21918, 27868, 41562, 12160, 10285, 48116, 5192, 36186, 5222, 37318, 60625, 21944, 53267, 8020, 8158, 30213, 750, 18226, 21859, 29961, 30836, 46754, 1683, 63063, 5038, 42620, 17032, 20637, 64228, 532, 33987, 45229, 43297, 17075, 58986, 9805, 49517, 61888, 432, 15789, 27502, 27672, 18170, 21413, 43900, 27570, 59920, 1252, 18510, 24213, 38689, 50787, 22902, 23523, 3706, 56376, 2885, 17291]",64,0.1337890625,False,True,16
 and South of Tasmania. The match subsequently took place in 1850 ,"[273, 2993, 275, 54255, 204, 25, 390, 3185, 17294, 2065, 1237, 272, 204, 11127, 27, 204]",", when Launc","[23, 635, 2284, 5061]",2.390625,gcg,Mayor,"[57442, 43782, 64408, 62115, 30667, 64917, 43606, 1222, 10316, 43268, 48725, 56403, 58101, 23345, 3799, 47828, 51648, 56258, 14106, 22261, 13750, 1278, 27985, 37035, 18486, 60737, 50619, 26420, 4451, 57603, 29139, 44265, 18954, 9823, 61971, 31592, 28778, 3898, 31503, 4314, 129, 13747, 8454, 54789, 5385, 102, 31962, 44527, 56605, 36347, 7857, 31746, 5401, 2175, 45287, 4611, 58188, 52415, 1311, 57409, 59583, 17302, 836, 7935]",64,0.91015625,False,False,16
" Waugh, in Brideshead Revisited, may have had Driberg","[367, 2450, 204, 23, 272, 50243, 2438, 814, 61906, 204, 23, 724, 413, 618, 55662, 4991]", in mind when the,"[272, 1744, 635, 248]",1.5703125,gcg,Windows,"[15061, 52104, 36616, 39124, 42725, 10076, 252, 63998, 4991, 34726, 38398, 580, 39321, 53785, 28334, 137, 41443, 43634, 45260, 32060, 49942, 17642, 13206, 1433, 36561, 46606, 28891, 37441, 27518, 8651, 3115, 38366, 56382, 4692, 26449, 55789, 10841, 63471, 53843, 22558, 34576, 27974, 533, 5321, 47398, 19987, 47347, 35885, 57613, 12245, 36270, 63957, 31614, 63471, 8108, 45682, 60432, 20057, 26154, 40485, 44800, 34441, 4331, 38279]",64,0.75390625,False,False,16
" – 17 days out of a full 37 @-@ day cycle, and females will advertise fertility with urinary scent marks and increased vocalization","[204, 600, 204, 1392, 1522, 495, 275, 241, 1535, 204, 3597, 204, 43, 24, 43, 1002, 6759, 204, 23, 273, 15688, 451, 27119, 24629, 335, 34907, 15867, 10270, 273, 4044, 15189, 1587]",.,"[204, 25]",1.75,gcg,Flight,"[51344, 46821, 62838, 16008, 63797, 47869, 62383, 59186, 63531, 14059, 659, 54690, 55026, 47611, 7491, 492, 14222, 41965, 1964, 13832, 9339, 357, 59640, 42236, 35284, 62679, 51842, 26798, 28627, 12586, 29055, 55521, 13538, 43634, 25834, 28800, 14359, 59162, 50037, 19132, 25542, 63264, 64672, 40690, 40962, 56428, 37295, 43494, 61380, 123, 29061, 733, 41247, 56488, 61696, 3184, 9839, 55661, 913, 24721, 53925, 23144, 42145, 24519]",64,0.33203125,False,True,32
" as the new men at the crease. Johnson struggled to score, while Tallon did so freely in the last hour. Edrich had Johnson caught","[345, 248, 627, 1658, 388, 248, 63067, 204, 25, 7822, 16339, 271, 5179, 204, 23, 1093, 23602, 245, 826, 485, 15624, 272, 248, 1143, 3918, 204, 25, 2625, 7936, 618, 7822, 5992]", behind for,"[2614, 312]",1.3125,base,,[],0,1.3125,True,True,32
 wider range of shared characters and were widely followed. The Candollean system reflected his ideas of the progression of morphological complexity and the later classification by Bent,"[11747, 2393, 275, 4641, 5058, 273, 646, 8626, 4512, 204, 25, 390, 12567, 315, 4032, 1092, 15561, 545, 3318, 275, 248, 17756, 275, 20234, 3069, 14261, 273, 248, 2185, 17873, 431, 23582]",ham and,"[3656, 273]",0.8671875,base,,[],0,0.8671875,True,True,32
archarodontosauridae and Sinraptoridae. Allosauridae has at times been proposed as ancestral to the Tyrannosauridae ( which,"[60428, 349, 669, 39489, 39324, 273, 11406, 344, 444, 252, 39324, 204, 25, 1495, 39489, 39324, 504, 388, 1762, 650, 7100, 345, 46412, 271, 248, 36904, 1068, 39489, 39324, 204, 19, 585]", would make,"[631, 717]",2.46875,gcg, rocked,"[40747, 18598, 31110, 12607, 47367, 63280, 10301, 47783, 63105, 26357, 2199, 39100, 58512, 861, 31933, 38769, 7736, 48148, 38295, 63214, 23784, 39188, 19, 14617, 58540, 49434, 3442, 27776, 32679, 38027, 871, 45961, 81, 1404, 46220, 31383, 56368, 15990, 2131, 23108, 37629, 46285, 63182, 37879, 488, 37067, 181, 60261, 59943, 61267, 5974, 327, 31385, 37678, 54069, 46892, 758, 13170, 38611, 31574, 20745, 10654, 39911, 51581]",64,1.21875,False,True,32
" the establishment of new routes, and countries opened up borders to allow trade in mutually agreed goods as per the prevailing free trade agreement. Some old trading route","[248, 12926, 275, 627, 14537, 204, 23, 273, 3354, 5177, 510, 16827, 271, 1708, 4505, 272, 31184, 7213, 7238, 345, 559, 248, 36071, 1232, 4505, 5804, 204, 25, 2660, 1442, 6383, 7128]", were reopened during,"[646, 50838, 1365]",3.625,gcg, naz,"[25644, 45184, 22329, 36993, 58938, 52358, 39682, 25376, 20402, 20326, 48222, 29746, 26044, 56130, 7193, 53054, 30792, 50776, 44397, 26950, 50251, 58249, 62947, 15135, 41789, 38064, 55380, 4668, 8490, 37848, 36013, 2723, 643, 6834, 318, 48321, 61873, 60994, 25760, 46320, 34248, 33202, 31966, 21670, 9890, 8104, 60202, 45607, 55805, 32716, 51049, 7633, 38659, 9146, 56353, 15714, 2541, 12828, 42484, 23600, 46604, 17166, 34847, 40157]",64,2.09375,False,False,32
 20 @-@ year @-@ old'Head Like a Hole'refrain'I 'd rather die / Than,"[204, 423, 204, 43, 24, 43, 649, 204, 43, 24, 43, 1442, 204, 18, 6689, 4787, 241, 33579, 204, 18, 34209, 204, 18, 295, 204, 18, 79, 2567, 1394, 204, 26, 19489]", give you control,"[1444, 299, 1873]",0.9296875,greedy,$(',[35813],1,0.56640625,False,True,32
@ season games. He had 13 points and 11 rebounds against the Charlotte Hornets for his ninth double @-@ double of the season ,"[43, 2120, 2106, 204, 25, 707, 618, 204, 1313, 2705, 273, 204, 1069, 28301, 1542, 248, 15090, 19034, 1203, 312, 545, 28266, 3923, 204, 43, 24, 43, 3923, 275, 248, 2120, 204]",. On January,"[25, 1440, 3675]",2.546875,gcg,Rex,"[63801, 48173, 17001, 28324, 22405, 43340, 23334, 49385, 57053, 40976, 47327, 37561, 29191, 2056, 10843, 35771, 37258, 40736, 33169, 32867, 41759, 56017, 23772, 46520, 7253, 44443, 45139, 24155, 6653, 4004, 31263, 63842, 30419, 12249, 65007, 46029, 57990, 17894, 51515, 30840, 36795, 9619, 17994, 45568, 4833, 37943, 44281, 7203, 49646, 361, 63816, 56268, 17448, 43956, 15229, 3068, 17345, 11072, 31332, 40107, 30382, 21852, 2705, 58947]",64,0.91015625,False,False,32
