question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",at,472,14.508501052856445,gcg,arga,"[21899, 10581, 12964, 24802, 20029, 29871, 22900, 19997, 23415, 12391]",10,5.620606422424316,False,False,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",by,491,14.891313552856445,gcg,live,"[5735, 14905, 18148, 29871, 8500, 23192, 14905, 1225]",8,1.092738389968872,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",(,313,4.547923564910889,greedy,♠,"[31067, 19584, 10341]",3,1.2161664962768555,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",through,1549,6.133861064910889,gcg,album,"[10336, 29361, 18348, 20017, 8328, 16410, 15007, 20938]",8,0.680962085723877,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",versus,23797,7.086986064910889,gcg,jas,"[14196, 11877, 15876, 23797, 25137, 28427]",6,0.3588605523109436,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",is,338,7.751048564910889,gcg,Good,"[7197, 29991, 3139, 23234]",4,0.6395375728607178,False,True,10
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",win,5401,1.336418867111206,base,,[],0,-1.0,True,True,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",success,2551,6.375481605529785,gcg,pshire,"[28401, 20837, 740, 19026, 20907, 23035, 15083, 24046]",8,1.432884931564331,False,True,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",against,2750,7.437981605529785,gcg,утбо,"[11704, 8888, 1449, 19126, 15028, 2427, 5460, 24610, 20100, 29128]",10,1.8133409023284912,False,True,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",C,315,8.078606605529785,gcg,though,"[3592, 24285, 1966, 29952, 18868, 21573, 5502, 9651, 4001, 11183]",10,3.4370293617248535,False,False,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",A,319,8.672356605529785,gcg,placed,"[7180, 13314, 16036, 515, 26631, 25062, 23793, 16704, 5874, 13442]",10,2.307223320007324,False,True,16
continental philosophy is viewed from a world @-@ historical perspective . One of,"[2145, 13703, 22237, 338, 24774, 515, 263, 3186, 732, 29899, 29992, 15839, 18520, 869, 3118, 310]",our,1749,5.006250381469727,gcg,Priv,"[18936, 3988, 1749, 12461]",4,0.7718514204025269,False,True,16
continental philosophy is viewed from a world @-@ historical perspective . One of,"[2145, 13703, 22237, 338, 24774, 515, 263, 3186, 732, 29899, 29992, 15839, 18520, 869, 3118, 310]",N,405,7.131250381469727,gcg,N,"[29940, 20641, 21486, 3160, 23865, 19942]",6,0.977836549282074,False,True,16
continental philosophy is viewed from a world @-@ historical perspective . One of,"[2145, 13703, 22237, 338, 24774, 515, 263, 3186, 732, 29899, 29992, 15839, 18520, 869, 3118, 310]",main,1667,7.631250381469727,gcg,señ,"[18651, 26205, 7839, 6330, 12242, 9541]",6,1.9364371299743652,False,True,16
continental philosophy is viewed from a world @-@ historical perspective . One of,"[2145, 13703, 22237, 338, 24774, 515, 263, 3186, 732, 29899, 29992, 15839, 18520, 869, 3118, 310]",France,3444,8.123437881469727,gcg,oder,"[4461, 29762, 23366, 9785, 416, 23782, 3444, 25514, 6524, 30776]",10,0.45823630690574646,False,True,16
continental philosophy is viewed from a world @-@ historical perspective . One of,"[2145, 13703, 22237, 338, 24774, 515, 263, 3186, 732, 29899, 29992, 15839, 18520, 869, 3118, 310]",key,1820,8.435937881469727,gcg,craft,"[25554, 7024, 1836, 7670, 13464, 25112, 28395, 27559, 15580, 27884]",10,1.185810923576355,False,False,16
"was "" unthinkable "" for anyone else to play the part . N","[471, 376, 443, 386, 682, 519, 376, 363, 5019, 1683, 304, 1708, 278, 760, 869, 405]",iel,709,4.367093563079834,greedy,egn,[26567],1,1.4895509481430054,False,True,16
"was "" unthinkable "" for anyone else to play the part . N","[471, 376, 443, 386, 682, 519, 376, 363, 5019, 1683, 304, 1708, 278, 760, 869, 405]",un,348,5.152249813079834,greedy,nun,[11923],1,1.4296962022781372,False,True,16
"was "" unthinkable "" for anyone else to play the part . N","[471, 376, 443, 386, 682, 519, 376, 363, 5019, 1683, 304, 1708, 278, 760, 869, 405]",ico,1417,5.695218563079834,greedy,roughly,"[20928, 13966]",2,1.185632586479187,False,True,16
"was "" unthinkable "" for anyone else to play the part . N","[471, 376, 443, 386, 682, 519, 376, 363, 5019, 1683, 304, 1708, 278, 760, 869, 405]",TR,5659,5.929593563079834,greedy,ритор,[23910],1,1.3094168901443481,False,True,16
"was "" unthinkable "" for anyone else to play the part . N","[471, 376, 443, 386, 682, 519, 376, 363, 5019, 1683, 304, 1708, 278, 760, 869, 405]",nan,29871,6.234281063079834,greedy,题,[31596],1,2.6087148189544678,False,True,16
always lead her back to Adam . After Adam is attacked ( losing his vision ),"[2337, 3275, 902, 1250, 304, 11783, 869, 2860, 11783, 338, 22630, 313, 19035, 670, 18551, 1723]",I,306,5.074231147766113,greedy,arrive,"[18331, 306]",2,1.7661163806915283,False,True,16
always lead her back to Adam . After Adam is attacked ( losing his vision ),"[2337, 3275, 902, 1250, 304, 11783, 869, 2860, 11783, 338, 22630, 313, 19035, 670, 18551, 1723]",Cla,6015,5.535168647766113,greedy,Cla,[6015],1,1.4443341493606567,False,True,16
always lead her back to Adam . After Adam is attacked ( losing his vision ),"[2337, 3275, 902, 1250, 304, 11783, 869, 2860, 11783, 338, 22630, 313, 19035, 670, 18551, 1723]",Sam,3685,5.863293647766113,greedy,�,"[248, 22966]",2,0.7431321740150452,False,True,16
always lead her back to Adam . After Adam is attacked ( losing his vision ),"[2337, 3275, 902, 1250, 304, 11783, 869, 2860, 11783, 338, 22630, 313, 19035, 670, 18551, 1723]",Mer,4702,6.128918647766113,greedy,Mer,[4702],1,1.6655206680297852,False,True,16
British seizure and removal of supply ships anchored at Savannah .,"[4908, 409, 466, 545, 322, 28744, 310, 11421, 13968, 23791, 4395, 472, 9583, 812, 801, 869]",This,910,4.026839256286621,gcg,aper,"[7202, 25898, 4465, 11777, 4858, 16162, 19632, 1444]",8,1.4678163528442383,False,True,16
British seizure and removal of supply ships anchored at Savannah .,"[4908, 409, 466, 545, 322, 28744, 310, 11421, 13968, 23791, 4395, 472, 9583, 812, 801, 869]",As,1094,5.433089256286621,gcg,struck,"[15469, 27300, 30685, 1215, 25670, 28637, 3249, 9583, 12841, 943]",10,3.665848731994629,False,False,16
British seizure and removal of supply ships anchored at Savannah .,"[4908, 409, 466, 545, 322, 28744, 310, 11421, 13968, 23791, 4395, 472, 9583, 812, 801, 869]",For,1152,6.093245506286621,gcg,Consider,"[10056, 19752, 30276, 5114, 8975, 19936, 25524, 27780, 4559, 24534]",10,2.450080394744873,False,True,16
British seizure and removal of supply ships anchored at Savannah .,"[4908, 409, 466, 545, 322, 28744, 310, 11421, 13968, 23791, 4395, 472, 9583, 812, 801, 869]",One,3118,6.577620506286621,gcg,One,"[3118, 17147, 31707, 21634, 19586, 30076]",6,1.0630035400390625,False,True,16
British seizure and removal of supply ships anchored at Savannah .,"[4908, 409, 466, 545, 322, 28744, 310, 11421, 13968, 23791, 4395, 472, 9583, 812, 801, 869]",All,2178,6.878401756286621,gcg,amazon,"[17260, 11109, 6313, 28816, 11953, 21289]",6,1.7444342374801636,False,True,16
Kannada script . Maharaja Krishnaraja III was a prolific writer in Kann,"[476, 812, 1114, 2471, 869, 10082, 279, 9919, 7365, 728, 24156, 9919, 4786, 471, 263, 410, 29880, 928, 9227, 297, 476, 812]",adi,10129,11.104401588439941,gcg,Amsterdam,"[17399, 16531, 226, 18612, 11720, 30532]",6,0.8732591867446899,False,True,22
Kannada script . Maharaja Krishnaraja III was a prolific writer in Kann,"[476, 812, 1114, 2471, 869, 10082, 279, 9919, 7365, 728, 24156, 9919, 4786, 471, 263, 410, 29880, 928, 9227, 297, 476, 812]",ade,1943,12.362214088439941,gcg,Tokyo,"[20377, 18559, 208, 10824, 315, 238, 2681, 4182, 19231, 28432]",10,3.163177967071533,False,False,22
Kannada script . Maharaja Krishnaraja III was a prolific writer in Kann,"[476, 812, 1114, 2471, 869, 10082, 279, 9919, 7365, 728, 24156, 9919, 4786, 471, 263, 410, 29880, 928, 9227, 297, 476, 812]",ap,481,13.034089088439941,gcg,equally,"[18018, 13988, 8504, 13998, 31234, 11720, 30471, 15275]",8,0.7165057063102722,False,True,22
Kannada script . Maharaja Krishnaraja III was a prolific writer in Kann,"[476, 812, 1114, 2471, 869, 10082, 279, 9919, 7365, 728, 24156, 9919, 4786, 471, 263, 410, 29880, 928, 9227, 297, 476, 812]",ika,4106,13.580964088439941,gcg,ann,"[812, 23328, 6250, 19660, 19501, 30165, 13560, 3694, 4291, 27302]",10,0.3654421865940094,False,True,22
Kannada script . Maharaja Krishnaraja III was a prolific writer in Kann,"[476, 812, 1114, 2471, 869, 10082, 279, 9919, 7365, 728, 24156, 9919, 4786, 471, 263, 410, 29880, 928, 9227, 297, 476, 812]",aya,9010,14.143464088439941,gcg,ann,"[812, 20230, 16088, 29898, 6028, 29653, 3790, 4561]",8,0.3867425322532654,False,True,22
"us 's director Stanislas Witold said "" In a sense we 're putting most of our bets","[375, 525, 29879, 8881, 21585, 3333, 24363, 1025, 1497, 376, 512, 263, 4060, 591, 525, 276, 10594, 1556, 310, 1749, 1010, 29879]",that,393,6.532058238983154,gcg,ческие,"[21938, 26054, 18636, 3630, 28819, 11976]",6,0.17217616736888885,False,True,22
"us 's director Stanislas Witold said "" In a sense we 're putting most of our bets","[375, 525, 29879, 8881, 21585, 3333, 24363, 1025, 1497, 376, 512, 263, 4060, 591, 525, 276, 10594, 1556, 310, 1749, 1010, 29879]","
",13,7.813308238983154,gcg,        ,"[3986, 9570, 21937, 13590, 4964, 9952, 2063, 16826, 14699, 18884]",10,1.1597340106964111,False,False,22
"us 's director Stanislas Witold said "" In a sense we 're putting most of our bets","[375, 525, 29879, 8881, 21585, 3333, 24363, 1025, 1497, 376, 512, 263, 4060, 591, 525, 276, 10594, 1556, 310, 1749, 1010, 29879]",today,9826,8.516433715820312,gcg,Put,"[12065, 13318, 27765, 17910, 25301, 13153, 6313, 2798]",8,0.15176907181739807,False,True,22
"us 's director Stanislas Witold said "" In a sense we 're putting most of our bets","[375, 525, 29879, 8881, 21585, 3333, 24363, 1025, 1497, 376, 512, 263, 4060, 591, 525, 276, 10594, 1556, 310, 1749, 1010, 29879]",toward,11183,9.274246215820312,gcg,toward,"[11183, 5945, 5648, 7082, 28694, 25930, 11183, 13133]",8,0.07964597642421722,False,True,22
"boundaries ( illustrator ) , Angus & Robertson , 1993 , ISBN 0 @","[24371, 313, 8632, 1061, 1723, 1919, 3218, 375, 669, 4755, 1100, 1919, 29871, 29896, 29929, 29929, 29941, 1919, 2210, 29871, 29900, 732]",:,29901,4.374075412750244,gcg,@,"[732, 29901, 13684, 21173]",4,0.029050327837467194,False,True,22
"boundaries ( illustrator ) , Angus & Robertson , 1993 , ISBN 0 @","[24371, 313, 8632, 1061, 1723, 1919, 3218, 375, 669, 4755, 1100, 1919, 29871, 29896, 29929, 29929, 29941, 1919, 2210, 29871, 29900, 732]",8,29947,5.889700412750244,gcg,@,"[732, 29947, 9183, 31972]",4,0.1480301022529602,False,True,22
"boundaries ( illustrator ) , Angus & Robertson , 1993 , ISBN 0 @","[24371, 313, 8632, 1061, 1723, 1919, 3218, 375, 669, 4755, 1100, 1919, 29871, 29896, 29929, 29929, 29941, 1919, 2210, 29871, 29900, 732]",id,333,6.947317600250244,gcg,archive,"[10867, 1178, 23477, 9156]",4,0.4309248924255371,False,True,22
"boundaries ( illustrator ) , Angus & Robertson , 1993 , ISBN 0 @","[24371, 313, 8632, 1061, 1723, 1919, 3218, 375, 669, 4755, 1100, 1919, 29871, 29896, 29929, 29929, 29941, 1919, 2210, 29871, 29900, 732]",?,1577,7.211966037750244,greedy,�,"[248, 58, 8773]",3,1.9822359085083008,False,True,22
"boundaries ( illustrator ) , Angus & Robertson , 1993 , ISBN 0 @","[24371, 313, 8632, 1061, 1723, 1919, 3218, 375, 669, 4755, 1100, 1919, 29871, 29896, 29929, 29929, 29941, 1919, 2210, 29871, 29900, 732]",A,29909,7.470755100250244,gcg,Е,"[3337, 17260, 2780, 29937, 4043, 25132, 23456, 15993]",8,0.9067301750183105,False,True,22
"81 , a conflict took place between the university 's General Coordinator , appointed and backed by","[29947, 29896, 1919, 263, 14529, 3614, 2058, 1546, 278, 16372, 525, 29879, 4593, 3189, 4194, 1061, 1919, 10658, 322, 1250, 287, 491]",C,315,5.7865166664123535,gcg,CS,"[21107, 11868, 29909, 27436, 1157, 11432]",6,0.48292404413223267,False,True,22
"81 , a conflict took place between the university 's General Coordinator , appointed and backed by","[29947, 29896, 1919, 263, 14529, 3614, 2058, 1546, 278, 16372, 525, 29879, 4593, 3189, 4194, 1061, 1919, 10658, 322, 1250, 287, 491]",Brazil,16078,6.5052666664123535,gcg,Bres,"[27209, 5512, 2185, 2512, 19226, 5017, 11526, 10801, 25687, 16372]",10,1.4979385137557983,False,False,22
"81 , a conflict took place between the university 's General Coordinator , appointed and backed by","[29947, 29896, 1919, 263, 14529, 3614, 2058, 1546, 278, 16372, 525, 29879, 4593, 3189, 4194, 1061, 1919, 10658, 322, 1250, 287, 491]",João,26117,7.0052666664123535,gcg,рік,"[24696, 26117, 10372, 14713]",4,0.24121861159801483,False,True,22
"81 , a conflict took place between the university 's General Coordinator , appointed and backed by","[29947, 29896, 1919, 263, 14529, 3614, 2058, 1546, 278, 16372, 525, 29879, 4593, 3189, 4194, 1061, 1919, 10658, 322, 1250, 287, 491]",J,435,7.1693291664123535,gcg,contradict,"[27877, 21901, 22345, 15149, 28108, 28880, 26449, 435]",8,0.855410099029541,False,True,22
"81 , a conflict took place between the university 's General Coordinator , appointed and backed by","[29947, 29896, 1919, 263, 14529, 3614, 2058, 1546, 278, 16372, 525, 29879, 4593, 3189, 4194, 1061, 1919, 10658, 322, 1250, 287, 491]",Chile,13430,7.3724541664123535,gcg,startup,"[20234, 13430, 10557, 21497, 25051, 813]",6,0.9742891788482666,False,True,22
"the Irish church , in its struggle against religious dissenters and political uncertainty , with that of the primitive church","[278, 12601, 6586, 1919, 297, 967, 21117, 2750, 12962, 16317, 296, 414, 322, 8604, 25812, 1919, 411, 393, 310, 278, 19269, 6586]",;,29936,4.968587398529053,greedy,Testament,"[29198, 29936]",2,1.443268895149231,False,True,22
"the Irish church , in its struggle against religious dissenters and political uncertainty , with that of the primitive church","[278, 12601, 6586, 1919, 297, 967, 21117, 2750, 12962, 16317, 296, 414, 322, 8604, 25812, 1919, 411, 393, 310, 278, 19269, 6586]",:,584,6.343587398529053,gcg,стала,"[20406, 25623, 23751, 9863, 3583, 19799, 8580, 584]",8,0.48429855704307556,False,True,22
"the Irish church , in its struggle against religious dissenters and political uncertainty , with that of the primitive church","[278, 12601, 6586, 1919, 297, 967, 21117, 2750, 12962, 16317, 296, 414, 322, 8604, 25812, 1919, 411, 393, 310, 278, 19269, 6586]",over,975,7.148274898529053,gcg,effective,"[11828, 9567, 31194, 975]",4,1.0563080310821533,False,True,22
"the Irish church , in its struggle against religious dissenters and political uncertainty , with that of the primitive church","[278, 12601, 6586, 1919, 297, 967, 21117, 2750, 12962, 16317, 296, 414, 322, 8604, 25812, 1919, 411, 393, 310, 278, 19269, 6586]",where,988,7.601399898529053,gcg,mellan,"[28394, 23465, 29768, 3622, 9937, 3547, 2206, 30543, 27877, 19]",10,0.9598501920700073,False,True,22
and the electrical systems failed one by one before reaching Gibraltar . The copper rings for sealing the portholes were left in Kronstadt,"[322, 278, 3546, 16888, 6757, 5229, 697, 491, 697, 1434, 20888, 15347, 1705, 12637, 869, 450, 1302, 2496, 28774, 363, 409, 12818, 278, 1277, 386, 6544, 892, 2175, 297, 476, 1617, 9516]",",",29892,1.9981379508972168,greedy,")"",",[19123],1,1.3336172103881836,False,True,32
and the electrical systems failed one by one before reaching Gibraltar . The copper rings for sealing the portholes were left in Kronstadt,"[322, 278, 3546, 16888, 6757, 5229, 697, 491, 697, 1434, 20888, 15347, 1705, 12637, 869, 450, 1302, 2496, 28774, 363, 409, 12818, 278, 1277, 386, 6544, 892, 2175, 297, 476, 1617, 9516]",when,746,4.755950450897217,gcg,CE,"[14645, 16076, 9459, 22523, 15957, 7340, 14756, 2994, 25804, 8379]",10,1.6352179050445557,False,True,32
and the electrical systems failed one by one before reaching Gibraltar . The copper rings for sealing the portholes were left in Kronstadt,"[322, 278, 3546, 16888, 6757, 5229, 697, 491, 697, 1434, 20888, 15347, 1705, 12637, 869, 450, 1302, 2496, 28774, 363, 409, 12818, 278, 1277, 386, 6544, 892, 2175, 297, 476, 1617, 9516]",before,1434,5.795012950897217,gcg,eston,"[21496, 2860, 24940, 12770, 7150, 12904, 9516, 15300, 2909, 26947]",10,2.586272954940796,False,False,32
and the electrical systems failed one by one before reaching Gibraltar . The copper rings for sealing the portholes were left in Kronstadt,"[322, 278, 3546, 16888, 6757, 5229, 697, 491, 697, 1434, 20888, 15347, 1705, 12637, 869, 450, 1302, 2496, 28774, 363, 409, 12818, 278, 1277, 386, 6544, 892, 2175, 297, 476, 1617, 9516]",along,3412,6.943450450897217,gcg,sont,"[3435, 30422, 10180, 14854, 29648, 869, 20179, 30433, 26463, 23407]",10,4.8826189041137695,False,False,32
and the electrical systems failed one by one before reaching Gibraltar . The copper rings for sealing the portholes were left in Kronstadt,"[322, 278, 3546, 16888, 6757, 5229, 697, 491, 697, 1434, 20888, 15347, 1705, 12637, 869, 450, 1302, 2496, 28774, 363, 409, 12818, 278, 1277, 386, 6544, 892, 2175, 297, 476, 1617, 9516]",!,1738,7.521575450897217,gcg,!!!,"[21004, 16992, 7117, 1738, 28998, 25340]",6,1.910915732383728,False,True,32
"84 – Drafted in the sixth round , 107th overall by the New Jersey Devils in the 1984 NHL","[29947, 29946, 785, 360, 4154, 287, 297, 278, 25963, 4513, 1919, 29871, 29896, 29900, 29955, 386, 12463, 491, 278, 1570, 14500, 9481, 2719, 297, 278, 29871, 29896, 29929, 29947, 29946, 405, 15444]",...,2023,7.011211395263672,greedy,XVII,"[17031, 25167, 2023]",3,0.7738065123558044,False,True,32
"84 – Drafted in the sixth round , 107th overall by the New Jersey Devils in the 1984 NHL","[29947, 29946, 785, 360, 4154, 287, 297, 278, 25963, 4513, 1919, 29871, 29896, 29900, 29955, 386, 12463, 491, 278, 1570, 14500, 9481, 2719, 297, 278, 29871, 29896, 29929, 29947, 29946, 405, 15444]",entries,9976,9.933086395263672,gcg,Chrome,"[10228, 18272, 8277, 21860, 19326, 25013, 30949, 1370, 9009, 5664]",10,3.7018961906433105,False,False,32
