question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",happiness,22722,5.685754776000977,greedy,ollary,[21982],1,2.6439945697784424,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Rel,6376,5.873254776000977,greedy,<-,"[3705, 27480]",2,2.186828374862671,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Att,6212,6.099817276000977,greedy,maar,"[10128, 13978]",2,1.369617581367493,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",Foundation,10606,3.887275218963623,greedy,Foundation,[28077],1,1.131153225898743,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",in,297,5.637275218963623,greedy,подацима,"[24401, 10594, 29346]",3,1.2242103815078735,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",-,29899,6.250556468963623,greedy,'-,"[28560, 22912]",2,0.8687717914581299,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",.,869,6.828681468963623,gcg,.,"[869, 3793, 25855, 221]",4,0.9912534356117249,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",—,813,7.094306468963623,greedy,cyk,"[25923, 19523]",2,1.8764592409133911,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",:,29901,5.114280700683594,greedy,elif,[23681],1,1.373601317405701,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",',29915,6.239280700683594,greedy,'#,[16321],1,1.6920944452285769,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",/,847,7.184593200683594,greedy,/\,[18826],1,0.6468522548675537,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",--,489,7.543968200683594,greedy,"*,","[15966, 6653]",2,1.0786502361297607,False,True,8
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ov,586,3.673957586288452,greedy,Româ,[26332],1,1.47880756855011,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ott,1501,4.439582824707031,greedy,github,[3292],1,2.570833444595337,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ie,347,5.064582824707031,greedy,Künstler,[23191],1,2.197258949279785,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",au,585,5.533332824707031,greedy,zero,"[5225, 26405]",2,1.1606497764587402,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",iss,790,5.779426574707031,greedy,manipulate,[26749],1,2.814115285873413,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",The,450,5.163904666900635,greedy,"!""",[3850],1,1.6896440982818604,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",L,365,6.492029666900635,gcg,Hence,"[10133, 7546, 7072, 20796]",4,1.738651156425476,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",(,313,6.777185916900635,gcg,Referências,"[11162, 25064, 25760, 21251, 1753, 24426]",6,0.3676291108131408,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",Fish,12030,7.038904666900635,gcg,...],"[17361, 26757, 12030, 14802]",4,0.6959614753723145,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",</s>,2,7.359217166900635,gcg,Next,"[9190, 9673, 22718, 29766]",4,0.6444023847579956,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",copies,14591,3.8218801021575928,greedy,rical,"[16888, 14591]",2,0.9262778162956238,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",video,4863,5.790630340576172,greedy,physical,"[9128, 4863]",2,0.9775802493095398,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",content,2793,6.360942840576172,greedy,rical,"[16888, 2793]",2,1.006295680999756,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",press,3965,6.735942840576172,greedy,spiritual,"[20954, 3965]",2,1.1283307075500488,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",1,29896,1.1413131952285769,base,,[],0,-1.0,True,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",�,229,12.055376052856444,gcg,�,"[176, 26204, 31379, 4761]",4,0.581383228302002,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",I,306,13.875688552856444,gcg,І,"[30090, 28296, 8632, 18884, 8534, 19839, 26432, 4570, 29902, 30444]",10,1.42812180519104,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",seven,9881,14.363969802856444,gcg,Gordon,"[16965, 31596, 28121, 1669, 20856, 14183, 22527, 19048, 30194, 24589]",10,3.3489272594451904,False,False,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]", ,30262,14.719438552856444,greedy,numbers,"[3694, 395, 30262]",3,1.104901909828186,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",for,363,3.3916735649108887,gcg,的,"[30210, 22834, 29252, 25076]",4,1.026259183883667,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]","
",13,5.891673564910889,greedy,$};,"[24594, 849]",2,0.4972724914550781,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",--,1192,6.719798564910889,greedy,nodes,"[7573, 22974]",2,1.556077003479004,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",between,1546,7.594798564910889,gcg,played,"[5318, 8443, 7831, 20084, 23781, 15778]",6,1.1466840505599976,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",by,491,8.04011058807373,gcg,});,"[24426, 20256, 20434, 15446, 14743, 5533]",6,1.234941005706787,False,True,10
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",thr,1468,5.594231605529785,gcg,�,"[203, 10042, 19005, 1468, 20653, 30595]",6,0.5330716967582703,False,True,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",aggregate,20431,7.086419105529785,gcg,ником,"[14083, 20431, 10397, 26195, 26151, 29632]",6,0.1392018944025039,False,True,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",W,399,7.937981605529785,gcg,WH,"[12317, 14179, 20481, 15059, 3176, 6911, 20994, 10394]",8,1.459890842437744,False,True,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",Vict,7229,8.422356605529785,gcg,zero,"[5225, 7229, 18741, 17568, 15618, 21397, 18306, 26709, 31422, 12335]",10,2.3678431510925293,False,False,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",hum,3165,8.867669105529785,gcg,multip,"[6674, 13863, 20653, 9423, 14106, 29663, 30722, 465, 11638, 14074]",10,2.3448081016540527,False,False,16
continental philosophy is viewed from a world @-@ historical perspective . One of,"[2145, 13703, 22237, 338, 24774, 515, 263, 3186, 732, 29899, 29992, 15839, 18520, 869, 3118, 310]",Europe,4092,6.857812881469727,gcg,}_{,"[3227, 1318, 17997, 443, 15245, 4092, 3014, 21288]",8,0.8403728008270264,False,True,16
continental philosophy is viewed from a world @-@ historical perspective . One of,"[2145, 13703, 22237, 338, 24774, 515, 263, 3186, 732, 29899, 29992, 15839, 18520, 869, 3118, 310]",...,856,7.459375381469727,gcg,Ped,"[9293, 4561, 19048, 181, 25260, 2777, 1154, 16361, 16591, 18329]",10,0.89459627866745,False,True,16
continental philosophy is viewed from a world @-@ historical perspective . One of,"[2145, 13703, 22237, 338, 24774, 515, 263, 3186, 732, 29899, 29992, 15839, 18520, 869, 3118, 310]",four,3023,7.951562881469727,gcg,₀,"[30220, 15867, 27432, 27717, 1518, 18609, 30194, 1762, 3692, 20994]",10,0.9896970987319946,False,True,16
continental philosophy is viewed from a world @-@ historical perspective . One of,"[2145, 13703, 22237, 338, 24774, 515, 263, 3186, 732, 29899, 29992, 15839, 18520, 869, 3118, 310]",Marx,28579,8.287500381469727,gcg,同,"[30980, 28579, 10940, 13219]",4,0.7749680280685425,False,True,16
"was "" unthinkable "" for anyone else to play the part . N","[471, 376, 443, 386, 682, 519, 376, 363, 5019, 1683, 304, 1708, 278, 760, 869, 405]",PR,10593,3.578031063079834,greedy,PRI,[29829],1,2.2147750854492188,False,True,16
"was "" unthinkable "" for anyone else to play the part . N","[471, 376, 443, 386, 682, 519, 376, 363, 5019, 1683, 304, 1708, 278, 760, 869, 405]",T,29911,4.874906063079834,greedy,Τ,[30414],1,1.6414337158203125,False,True,16
"was "" unthinkable "" for anyone else to play the part . N","[471, 376, 443, 386, 682, 519, 376, 363, 5019, 1683, 304, 1708, 278, 760, 869, 405]",aked,12535,5.581937313079834,greedy,Lebens,"[15016, 3483]",2,2.1688849925994877,False,True,16
"was "" unthinkable "" for anyone else to play the part . N","[471, 376, 443, 386, 682, 519, 376, 363, 5019, 1683, 304, 1708, 278, 760, 869, 405]",unes,7844,5.851468563079834,greedy,osi,"[8156, 24609]",2,0.3484857976436615,False,True,16
"was "" unthinkable "" for anyone else to play the part . N","[471, 376, 443, 386, 682, 519, 376, 363, 5019, 1683, 304, 1708, 278, 760, 869, 405]",icks,7358,6.140531063079834,greedy,vocals,"[17985, 13853]",2,0.4879456758499145,False,True,16
always lead her back to Adam . After Adam is attacked ( losing his vision ),"[2337, 3275, 902, 1250, 304, 11783, 869, 2860, 11783, 338, 22630, 313, 19035, 670, 18551, 1723]",it,372,4.410168647766113,gcg,Eric,"[14713, 235, 2751, 29507, 24475, 24205, 13956, 18506, 25091, 11260]",10,0.2132247537374496,False,True,16
always lead her back to Adam . After Adam is attacked ( losing his vision ),"[2337, 3275, 902, 1250, 304, 11783, 869, 2860, 11783, 338, 22630, 313, 19035, 670, 18551, 1723]",Sarah,19235,5.449231147766113,greedy,Sarah,[19235],1,1.7488552331924438,False,True,16
always lead her back to Adam . After Adam is attacked ( losing his vision ),"[2337, 3275, 902, 1250, 304, 11783, 869, 2860, 11783, 338, 22630, 313, 19035, 670, 18551, 1723]",Jul,2739,5.777356147766113,greedy,Jul,[2739],1,1.5088649988174438,False,True,16
always lead her back to Adam . After Adam is attacked ( losing his vision ),"[2337, 3275, 902, 1250, 304, 11783, 869, 2860, 11783, 338, 22630, 313, 19035, 670, 18551, 1723]",Kate,23738,6.019543647766113,greedy,Kate,[23738],1,1.667042255401611,False,True,16
always lead her back to Adam . After Adam is attacked ( losing his vision ),"[2337, 3275, 902, 1250, 304, 11783, 869, 2860, 11783, 338, 22630, 313, 19035, 670, 18551, 1723]",An,530,6.238293647766113,greedy,connections,"[12368, 6190]",2,1.8024054765701292,False,True,16
British seizure and removal of supply ships anchored at Savannah .,"[4908, 409, 466, 545, 322, 28744, 310, 11421, 13968, 23791, 4395, 472, 9583, 812, 801, 869]",It,739,5.253401756286621,gcg,Schloss,"[21013, 22477, 27215, 21925, 1752, 263]",6,1.4409117698669434,False,True,16
British seizure and removal of supply ships anchored at Savannah .,"[4908, 409, 466, 545, 322, 28744, 310, 11421, 13968, 23791, 4395, 472, 9583, 812, 801, 869]",Sav,9583,5.979964256286621,greedy,olar,"[10170, 20163]",2,1.8886464834213257,False,True,16
British seizure and removal of supply ships anchored at Savannah .,"[4908, 409, 466, 545, 322, 28744, 310, 11421, 13968, 23791, 4395, 472, 9583, 812, 801, 869]",That,2193,6.315901756286621,gcg,',"[42, 12156, 30410, 7058, 19835, 7759, 14423, 1754]",8,1.2504338026046753,False,True,16
British seizure and removal of supply ships anchored at Savannah .,"[4908, 409, 466, 545, 322, 28744, 310, 11421, 13968, 23791, 4395, 472, 9583, 812, 801, 869]",”,30024,6.757308006286621,greedy,rör,"[24279, 1346]",2,0.0213234741240739,False,True,16
Kannada script . Maharaja Krishnaraja III was a prolific writer in Kann,"[476, 812, 1114, 2471, 869, 10082, 279, 9919, 7365, 728, 24156, 9919, 4786, 471, 263, 410, 29880, 928, 9227, 297, 476, 812]",anda,5863,10.21377658843994,gcg,Hann,"[13889, 29670, 500, 3790, 19024, 26280]",6,0.1848766654729843,False,True,22
Kannada script . Maharaja Krishnaraja III was a prolific writer in Kann,"[476, 812, 1114, 2471, 869, 10082, 279, 9919, 7365, 728, 24156, 9919, 4786, 471, 263, 410, 29880, 928, 9227, 297, 476, 812]",ath,493,12.06533908843994,gcg,�,"[252, 6511, 413, 30741, 812, 7534]",6,0.0425086505711078,False,True,22
Kannada script . Maharaja Krishnaraja III was a prolific writer in Kann,"[476, 812, 1114, 2471, 869, 10082, 279, 9919, 7365, 728, 24156, 9919, 4786, 471, 263, 410, 29880, 928, 9227, 297, 476, 812]",ud,566,12.76065158843994,gcg,thous,"[7693, 16255, 23772, 10637, 15548, 30022, 8231, 11720, 15282, 12293]",10,3.337327480316162,False,False,22
Kannada script . Maharaja Krishnaraja III was a prolific writer in Kann,"[476, 812, 1114, 2471, 869, 10082, 279, 9919, 7365, 728, 24156, 9919, 4786, 471, 263, 410, 29880, 928, 9227, 297, 476, 812]",amma,2735,13.46377658843994,gcg,introduce,"[14944, 7908, 30317, 5981, 8360, 23700]",6,0.390225887298584,False,True,22
Kannada script . Maharaja Krishnaraja III was a prolific writer in Kann,"[476, 812, 1114, 2471, 869, 10082, 279, 9919, 7365, 728, 24156, 9919, 4786, 471, 263, 410, 29880, 928, 9227, 297, 476, 812]",adj,26859,13.97158908843994,gcg,emph,"[7278, 30123, 31021, 1992, 1652, 30341, 22958, 26859]",8,0.5556962490081787,False,True,22
"us 's director Stanislas Witold said "" In a sense we 're putting most of our bets","[375, 525, 29879, 8881, 21585, 3333, 24363, 1025, 1497, 376, 512, 263, 4060, 591, 525, 276, 10594, 1556, 310, 1749, 1010, 29879]",and,322,5.992995738983154,greedy,.,[49],1,2.331446886062622,False,True,22
"us 's director Stanislas Witold said "" In a sense we 're putting most of our bets","[375, 525, 29879, 8881, 21585, 3333, 24363, 1025, 1497, 376, 512, 263, 4060, 591, 525, 276, 10594, 1556, 310, 1749, 1010, 29879]",right,1492,7.438308238983154,gcg,statistical,"[24148, 19266, 1615, 7718, 15088, 19799, 13898, 27303, 29548, 29220]",10,3.0873382091522217,False,False,22
"us 's director Stanislas Witold said "" In a sense we 're putting most of our bets","[375, 525, 29879, 8881, 21585, 3333, 24363, 1025, 1497, 376, 512, 263, 4060, 591, 525, 276, 10594, 1556, 310, 1749, 1010, 29879]",o,288,8.172683715820312,gcg,Notes,"[8695, 8402, 13085, 30123, 24972, 3413, 4355, 9596, 1867, 4571]",10,0.6984851956367493,False,True,22
"us 's director Stanislas Witold said "" In a sense we 're putting most of our bets","[375, 525, 29879, 8881, 21585, 3333, 24363, 1025, 1497, 376, 512, 263, 4060, 591, 525, 276, 10594, 1556, 310, 1749, 1010, 29879]",upon,2501,8.875808715820312,gcg,а,"[1097, 24115, 2112, 22001, 20498, 12335, 15618, 6167]",8,0.3595263659954071,False,True,22
"us 's director Stanislas Witold said "" In a sense we 're putting most of our bets","[375, 525, 29879, 8881, 21585, 3333, 24363, 1025, 1497, 376, 512, 263, 4060, 591, 525, 276, 10594, 1556, 310, 1749, 1010, 29879]",so,577,9.602371215820312,gcg,травня,"[25726, 16269, 9491, 21541, 1778, 24451, 9909, 14468, 12640, 31012]",10,2.9728684425354004,False,False,22
"boundaries ( illustrator ) , Angus & Robertson , 1993 , ISBN 0 @","[24371, 313, 8632, 1061, 1723, 1919, 3218, 375, 669, 4755, 1100, 1919, 29871, 29896, 29929, 29929, 29941, 1919, 2210, 29871, 29900, 732]",.,29889,5.567434787750244,gcg,Beispiel,"[22621, 3988, 27687, 982]",4,1.2759989500045776,False,True,22
"boundaries ( illustrator ) , Angus & Robertson , 1993 , ISBN 0 @","[24371, 313, 8632, 1061, 1723, 1919, 3218, 375, 669, 4755, 1100, 1919, 29871, 29896, 29929, 29929, 29941, 1919, 2210, 29871, 29900, 732]",ang,574,6.684622287750244,gcg,(@,"[10394, 574, 14239, 21681]",4,0.0221170298755168,False,True,22
"boundaries ( illustrator ) , Angus & Robertson , 1993 , ISBN 0 @","[24371, 313, 8632, 1061, 1723, 1919, 3218, 375, 669, 4755, 1100, 1919, 29871, 29896, 29929, 29929, 29941, 1919, 2210, 29871, 29900, 732]",!,1738,7.150442600250244,gcg,@,"[732, 1738, 4400, 23216]",4,0.4313710331916809,False,True,22
"boundaries ( illustrator ) , Angus & Robertson , 1993 , ISBN 0 @","[24371, 313, 8632, 1061, 1723, 1919, 3218, 375, 669, 4755, 1100, 1919, 29871, 29896, 29929, 29929, 29941, 1919, 2210, 29871, 29900, 732]",B,29933,7.386770725250244,gcg,Brian,"[15733, 6791, 26122, 18335]",4,2.939375400543213,False,True,22
"81 , a conflict took place between the university 's General Coordinator , appointed and backed by","[29947, 29896, 1919, 263, 14529, 3614, 2058, 1546, 278, 16372, 525, 29879, 4593, 3189, 4194, 1061, 1919, 10658, 322, 1250, 287, 491]",P,349,5.0677666664123535,gcg,identification,"[29769, 29989, 24881, 18860, 13430, 30299]",6,1.1946711540222168,False,True,22
"81 , a conflict took place between the university 's General Coordinator , appointed and backed by","[29947, 29896, 1919, 263, 14529, 3614, 2058, 1546, 278, 16372, 525, 29879, 4593, 3189, 4194, 1061, 1919, 10658, 322, 1250, 287, 491]",state,2106,6.3412041664123535,gcg,î,"[2961, 28670, 23459, 19171, 23099, 232, 20780, 17517, 17372, 22633]",10,1.6451826095581057,False,False,22
"81 , a conflict took place between the university 's General Coordinator , appointed and backed by","[29947, 29896, 1919, 263, 14529, 3614, 2058, 1546, 278, 16372, 525, 29879, 4593, 3189, 4194, 1061, 1919, 10658, 322, 1250, 287, 491]",national,4797,6.7708916664123535,gcg,Stadt,"[5587, 15693, 1485, 28614, 12306, 9901, 17055, 11498, 23907, 30243]",10,1.0351717472076416,False,False,22
"81 , a conflict took place between the university 's General Coordinator , appointed and backed by","[29947, 29896, 1919, 263, 14529, 3614, 2058, 1546, 278, 16372, 525, 29879, 4593, 3189, 4194, 1061, 1919, 10658, 322, 1250, 287, 491]",Prime,15512,7.1380791664123535,gcg,Title,"[7030, 27817, 9287, 16348, 11308, 11365, 19990, 14465, 14949, 11050]",10,1.711089849472046,False,False,22
"81 , a conflict took place between the university 's General Coordinator , appointed and backed by","[29947, 29896, 1919, 263, 14529, 3614, 2058, 1546, 278, 16372, 525, 29879, 4593, 3189, 4194, 1061, 1919, 10658, 322, 1250, 287, 491]",State,4306,7.3021416664123535,gcg,State,"[4306, 3761, 9476, 10284, 28448, 19732, 17328, 24630]",8,1.1260933876037598,False,True,22
"the Irish church , in its struggle against religious dissenters and political uncertainty , with that of the primitive church","[278, 12601, 6586, 1919, 297, 967, 21117, 2750, 12962, 16317, 296, 414, 322, 8604, 25812, 1919, 411, 393, 310, 278, 19269, 6586]",under,1090,3.8357748985290527,greedy,armée,"[22413, 5898]",2,1.2560490369796753,False,True,22
"the Irish church , in its struggle against religious dissenters and political uncertainty , with that of the primitive church","[278, 12601, 6586, 1919, 297, 967, 21117, 2750, 12962, 16317, 296, 414, 322, 8604, 25812, 1919, 411, 393, 310, 278, 19269, 6586]",:,29901,6.077962398529053,gcg,"{""","[8853, 23649, 11978, 16262, 21380, 7198, 11865, 7160]",8,1.4760184288024902,False,True,22
"the Irish church , in its struggle against religious dissenters and political uncertainty , with that of the primitive church","[278, 12601, 6586, 1919, 297, 967, 21117, 2750, 12962, 16317, 296, 414, 322, 8604, 25812, 1919, 411, 393, 310, 278, 19269, 6586]","
",13,6.851399898529053,gcg,Литература,"[15799, 27891, 13735, 28531, 18383, 27754, 7652, 15870, 30363, 334]",10,1.944064736366272,False,False,22
"the Irish church , in its struggle against religious dissenters and political uncertainty , with that of the primitive church","[278, 12601, 6586, 1919, 297, 967, 21117, 2750, 12962, 16317, 296, 414, 322, 8604, 25812, 1919, 411, 393, 310, 278, 19269, 6586]",who,1058,7.398274898529053,gcg,transformed,"[27615, 22417, 1058, 15110]",4,1.700659990310669,False,True,22
"the Irish church , in its struggle against religious dissenters and political uncertainty , with that of the primitive church","[278, 12601, 6586, 1919, 297, 967, 21117, 2750, 12962, 16317, 296, 414, 322, 8604, 25812, 1919, 411, 393, 310, 278, 19269, 6586]",through,1549,7.812337398529053,gcg,glise,"[18548, 1549, 25910, 24291, 3285, 30593]",6,0.8570691347122192,False,True,22
and the electrical systems failed one by one before reaching Gibraltar . The copper rings for sealing the portholes were left in Kronstadt,"[322, 278, 3546, 16888, 6757, 5229, 697, 491, 697, 1434, 20888, 15347, 1705, 12637, 869, 450, 1302, 2496, 28774, 363, 409, 12818, 278, 1277, 386, 6544, 892, 2175, 297, 476, 1617, 9516]",(,313,4.357512950897217,gcg,apan,"[21419, 8243, 22194, 11478]",4,0.7975739240646362,False,True,32
and the electrical systems failed one by one before reaching Gibraltar . The copper rings for sealing the portholes were left in Kronstadt,"[322, 278, 3546, 16888, 6757, 5229, 697, 491, 697, 1434, 20888, 15347, 1705, 12637, 869, 450, 1302, 2496, 28774, 363, 409, 12818, 278, 1277, 386, 6544, 892, 2175, 297, 476, 1617, 9516]",with,411,5.451262950897217,gcg,negro,"[26577, 7314, 25156, 31925, 19765, 15927, 12561, 21453, 29736, 30378]",10,3.3066635131835938,False,False,32
and the electrical systems failed one by one before reaching Gibraltar . The copper rings for sealing the portholes were left in Kronstadt,"[322, 278, 3546, 16888, 6757, 5229, 697, 491, 697, 1434, 20888, 15347, 1705, 12637, 869, 450, 1302, 2496, 28774, 363, 409, 12818, 278, 1277, 386, 6544, 892, 2175, 297, 476, 1617, 9516]",,29871,6.240325450897217,greedy,津,"[31365, 11]",2,1.4514950513839722,False,True,32
and the electrical systems failed one by one before reaching Gibraltar . The copper rings for sealing the portholes were left in Kronstadt,"[322, 278, 3546, 16888, 6757, 5229, 697, 491, 697, 1434, 20888, 15347, 1705, 12637, 869, 450, 1302, 2496, 28774, 363, 409, 12818, 278, 1277, 386, 6544, 892, 2175, 297, 476, 1617, 9516]",ready,7960,7.388762950897217,gcg,заня,"[23124, 1069, 23866, 25308, 28181, 5147, 23257, 27144]",8,0.5345697402954102,False,True,32
"84 – Drafted in the sixth round , 107th overall by the New Jersey Devils in the 1984 NHL","[29947, 29946, 785, 360, 4154, 287, 297, 278, 25963, 4513, 1919, 29871, 29896, 29900, 29955, 386, 12463, 491, 278, 1570, 14500, 9481, 2719, 297, 278, 29871, 29896, 29929, 29947, 29946, 405, 15444]",D,360,2.745586395263672,greedy,(,[43],1,0.1682549715042114,False,True,32
"84 – Drafted in the sixth round , 107th overall by the New Jersey Devils in the 1984 NHL","[29947, 29946, 785, 360, 4154, 287, 297, 278, 25963, 4513, 1919, 29871, 29896, 29900, 29955, 386, 12463, 491, 278, 1570, 14500, 9481, 2719, 297, 278, 29871, 29896, 29929, 29947, 29946, 405, 15444]",J,29967,9.136211395263672,gcg,Soviet,"[15308, 6723, 14488, 14111, 27363, 20060, 27817, 8004, 30716, 24713]",10,2.479344367980957,False,False,32
"84 – Drafted in the sixth round , 107th overall by the New Jersey Devils in the 1984 NHL","[29947, 29946, 785, 360, 4154, 287, 297, 278, 25963, 4513, 1919, 29871, 29896, 29900, 29955, 386, 12463, 491, 278, 1570, 14500, 9481, 2719, 297, 278, 29871, 29896, 29929, 29947, 29946, 405, 15444]",supp,1462,10.581523895263672,gcg,Egypt,"[12892, 30505, 22551, 1462, 13227, 20083, 21095, 4303]",8,0.7395419478416443,False,True,32
